GLCM_V,RED,MSAVI2,GLCM_C,GPP,NIR,GLCM_M,LST,NDVI,GLCM_H,date,Goats_Ext,Goats_Ext_M,Farm_Ext,Farm_Ext_M,Cattle_Ext,Cattle_Ext_M,Sheeps_Ext,Sheeps_Ext_M,Horses_Ext,Horses_Ext_M,Pigs_Ext,Pigs_Ext_M,Bio1,Bio2,Bio12,Dem,TRI,TWI,CLC,HH,HV,Dist_PL,Dist_MR,pH,SC,BD,OCD,pa,Species,x,y
8.96673679352,0.75605,0.0785493541035,7.88627599832e-4,200,0.85485,0.222286656499,29.362,0.0665801241994,5.23037742823e-4,2019/05/10,0,0,0,0,0,0,0,0,0,0,0,0,12.0417,11.25,519,787,9.0554,10.9403,211,-16.7311,-24.4526,3000,3000,72,372,125,381,0,P_alchata,801582.9409999996,4661252.9289
0.830706834793,0.40665,0.17904008526,4.32202592492e-4,366,0.52005,0.508167624474,34.79,0.345966786146,0.00102359103039,2019/05/10,0,0,0,0,0,0,0,0,0,0,0,0,14.4,13.7833,442,820,2.7928,10.9774,211,-14.7676,-22.828,3000,1897.37,75,418,137,268,0,P_alchata,985833.4085999997,4280502.8467
0.640083312988,0.6367,0.0812908557028,7.36449088436e-4,471,0.7224,0.15359325707,22.522,0.078933686018,7.14936177246e-4,2019/05/10,0,0,0,0,0,0,0,0,0,0,0,0,11.3167,11.7667,461,904,14.5465,9.6363,211,-16.4406,-28.4329,565.685,3000,75,328,130,404,0,P_alchata,919833.2851999998,4687003.019099999
0.353949487209,0.094,0.334784722762,2.36296546063e-4,328,0.3087,0.979154825211,33.8266666667,0.533151209354,0.00111560046207,2019/05/10,0.212289,0.299428,8.5147,6.03677,0.0138675,0.0195598,5.81061,8.19572,0,0,0,0,13.4625,14.425,408,924,1.8974,10.3291,212,-19.6892,-28.7134,3000,3000,76,424,138,290,0,P_alchata,1110333.6423000004,4228502.389799999
2.86193323135,0.15495,0.274013203456,-1.106448507e-5,307,0.34695,0.901231050491,30.4125,0.400186240673,5.83411310799e-4,2019/05/10,0,0,0,0,0,0,0,0,0,0,0,0,13.2125,12.9583,475,921,15.4013,9.6547,211,-11.4318,-20.5622,3000,0,76,341,131,351,0,P_alchata,1034833.5524000004,4425753.0162
14.7911062241,0.2062,0.321293183643,1.66897865711e-4,349,0.4645,0.693077683449,31.93,0.384740293026,2.13545630686e-4,2019/05/10,0,0,0,0,0,0,0,0,0,0,0,0,13.6583,13.1667,458,798,4.0988,10.8988,211,-18.214,-28.3361,400,3000,77,342,135,324,0,P_alchata,1048833.4111000001,4425753.0809
2.23361563683,0.157,0.251795459237,-4.13673751e-6,274,0.3354,0.710550785065,32.2455555556,0.368765950203,1.41641270602e-4,2019/05/10,0.177761,0.38992,7.98185,3.63884,0.353613,0.775655,3.10747,6.81628,0,0,0,0,17.4083,12.4167,293,142,3.1937,12.3333,212,-14.3502,-23.867,1200,1081.67,79,152,146,235,0,P_alchata,1172833.2029999997,4217752.7698
3.72246050835,0.33185,0.164910138991,5.40623848792e-4,208,0.4591,0.411150306463,30.0271428571,0.214759200811,6.12740404904e-4,2019/05/10,0.0699174,0.0824674,4.4612,3.78229,0,0,3.71237,4.37873,0,0,0,0,12.7375,13.3417,418,934,4.858,10.8699,243,-12.8997,-25.4296,3000,3000,79,443,140,261,0,P_alchata,1151833.2794000003,4337752.945599999
6.57281398773,0.221,0.194599609223,9.85551858321e-4,313,0.37115,0.572267115116,27.006,0.263872712851,2.35628220253e-4,2019/05/10,0.0483394,0.0582776,5.06773,4.20351,0,0,4.15517,5.00945,0,0,0,0,13.2958,10.5083,559,378,9.8387,10.4179,211,-12.136,-21.3013,3000,3000,76,137,127,447,0,P_alchata,1095833.1053,4726752.8081
4.35988330841,0.20905,0.225784915284,1.48240927956e-4,183,0.3801,0.493378341198,39.2185714286,0.299265980721,2.23368173465e-4,2019/05/10,0,0,0.0419246,0.0309543,0.0309543,0.0419246,0,0,0,0,0,0,15.3375,12.725,371,533,2.7928,11.4893,211,-18.4474,-28.3521,3000,1897.37,76,452,139,283,1,P_alchata,956720.5829999996,4424299.387800001
1.59808588028,0.3268,0.106909448643,2.54289567238e-4,125,0.41475,0.316899448633,37.3614285714,0.135799109936,1.97927554836e-4,2019/05/10,0,0,0,0,0,0,0,0,0,0,0,0,14.8917,13.8,420,653,0.7746,13.2571,211,-21.5256,-30.9155,3000,2284.73,77,584,140,292,1,P_alchata,1022341.3317,4364740.573999999
1.60562884808,0.37035,0.0949976559053,4.10153734265e-4,110,0.4494,0.301797658205,37.39,0.121528722346,2.26638949243e-4,2019/05/10,0,0,0,0,0,0,0,0,0,0,0,0,14.8875,13.7917,426,653,1,13.5628,211,-22.4042,-31.0901,3000,1749.29,78,534,140,275,1,P_alchata,1022036.4726999998,4364620.587099999
1.37702620029,0.31,0.150774256625,5.20901929121e-4,158,0.4271,0.328718811274,37.6042857143,0.207590937614,2.11524617043e-4,2019/05/10,0,0,0,0,0,0,0,0,0,0,0,0,14.875,13.7167,417,651,0.8944,13.1843,211,-15.7353,-29.4114,3000,900,77,482,138,284,1,P_alchata,1021257.7300000004,4365563.6292
1.52997744083,0.2939,0.154383164489,2.92740034638e-4,158,0.41265,0.346451371908,37.6042857143,0.208582133055,2.2208908922e-4,2019/05/10,0,0,0,0,0,0,0,0,0,0,0,0,14.8875,13.7917,421,653,1,13.0982,211,-21.6437,-31.201,3000,1529.71,78,543,138,277,1,P_alchata,1021849.5636999998,4365221.6285
1.63273906708,0.2939,0.154383164489,2.20023517613e-4,158,0.41265,0.34274071455,37.6042857143,0.208582133055,2.25819356274e-4,2019/05/10,0,0,0,0,0,0,0,0,0,0,0,0,14.8917,13.8,420,653,0.4472,13.6592,211,-21.7559,-30.66,3000,1529.71,78,560,141,280,1,P_alchata,1021972.5193999996,4365366.229
2.73177647591,0.24425,0.107916073973,5.28168748133e-4,173,0.32505,0.366227984428,42.95,0.156829863787,2.02058756258e-4,2019/05/11,0.0396558,0.10204,6.66526,2.59032,0.723322,1.86121,1.82734,4.70201,0,0,0,0,16.75,13.6167,553,277,5.8652,11.0988,221,-15.5971,-23.7337,3000,600,73,359,139,306,0,P_alchata,716833.3032999998,4288502.7578
1.14180576801,0.2066,0.21981522921,1.18825642858e-4,215,0.37395,0.57382440567,36.02,0.298032909632,2.67407973297e-4,2019/05/11,0.17739,0.300467,4.54327,2.68226,0.0280924,0.0475836,2.47678,4.19522,0,0,0,0,17.5542,12.8917,303,181,2.0976,11.4053,212,-16.2949,-26.0116,3000,300,79,202,145,227,0,P_alchata,1193083.3959999997,4211252.560699999
6.11966609955,0.15815,0.322608074194,7.98330409452e-4,221,0.3981,0.744019150734,32.9928571429,0.431793451309,2.75371654425e-4,2019/05/11,0.0981656,0.222304,2.83622,1.25243,0,0,1.15426,2.61392,0,0,0,0,15.5125,12.6417,338,457,5.3852,10.9149,212,-11.9296,-18.7669,1442.22,2700,77,268,137,318,0,P_alchata,1169333.2313,4282752.973999999
9.81239891052,0.18225,0.302229849603,3.48610163201e-4,271,0.40595,0.891104996204,37.6566666667,0.404949009418,0.00109848217107,2019/05/11,0,0,0.179232,0.132391,0.132391,0.179232,0,0,0,0,0,0,14.9125,13.675,399,626,1.4142,12.4963,211,-20.6878,-31.1565,3000,2121.32,76,452,139,269,1,P_alchata,994669.8679,4365736.966600001
2.83401012421,0.31965,0.133291581702,4.19856340159e-4,99,0.43555,0.349206387997,39.18,0.153226792812,3.20244231261e-4,2019/05/11,0,0,0,0,0,0,0,0,0,0,0,0,14.4875,13.025,420,685,4.219,11.4288,221,-15.3597,-23.2556,3000,848.528,77,428,135,286,1,P_alchata,991168.3742000004,4406434.1285
19.3256912231,0.15415,0.325772341739,6.95016467944e-4,302,0.39075,0.623444795609,37.27,0.435421198606,2.04294061405e-4,2019/05/11,0,0,0.2139,0.107898,0.0339615,0.067326,0.0739369,0.146574,0,0,0,0,14.4333,13.0667,427,689,3.4928,11.1106,211,-20.5099,-30.4118,3000,1920.94,78,418,132,280,1,P_alchata,992096.8021999998,4410500.0452
19.477722168,0.2499,0.185280743845,6.09590904787e-4,295,0.39935,0.608824729919,36.41,0.231055378914,2.3511541076e-4,2019/05/11,0,0,0.0336875,0.0664423,0.020913,0.0106033,0.0455293,0.0230842,0,0,0,0,14.475,13.0833,424,683,1.4832,11.3784,211,-19.9481,-30.4322,3000,1500,77,428,132,285,1,P_alchata,992004.6683,4410079.8069
17.2900543213,0.097,0.426829385149,7.68716214225e-4,339,0.38695,0.805658817291,37.21,0.606224775314,8.32188874483e-4,2019/05/11,0,0,0,0,0,0,0,0,0,0,0,0,14.4083,13.6,425,706,0.6325,13.0362,243,-19.3574,-29.7637,3000,2343.07,76,406,135,294,1,P_alchata,1036054.3431000002,4391012.567500001
11.718132019,0.1941,0.165973407528,3.86360799894e-4,154,0.3162,0.670022249222,37.9233333333,0.239999875426,3.50277172402e-4,2019/05/11,0,0,0,0,0,0,0,0,0,0,0,0,14.4292,13.575,424,705,1.4142,13.1328,243,-18.9994,-29.3391,3000,2121.32,77,407,135,275,1,P_alchata,1036084.9309999999,4390527.8213
1.07470655441,0.25885,0.185024864714,4.24994446803e-4,140,0.4091,0.484617561102,34.4728571429,0.235322982073,3.26985405991e-4,2019/05/11,0.0768493,0.148112,1.59505,0.827608,0.470292,0.906395,0.280467,0.540546,0,0,0,0,14.3208,13.2083,364,671,4.6043,11.4024,242,-14.6939,-24.0906,3000,3000,78,499,140,248,1,P_alchata,1184341.0700000003,4310803.8763
0.432532131672,0.22345,0.180360022442,1.04175633169e-4,158,0.3625,0.508504748344,33.3242857143,0.24333435297,2.77253973763e-4,2019/05/11,0.0768493,0,0,0.827608,0.470292,0,0.280467,0,0,0,0,0,14.3833,13.2,362,657,3.6332,11.5473,221,-15.5418,-22.9653,3000,3000,78,497,140,244,1,P_alchata,1184406.5586,4309800.0162
2.8174431324,0.1016,0.474170215788,1.79237205884e-4,347,0.43195,0.960797667503,30.5957142857,0.619472384453,0.00141568831168,2019/05/11,0.0240635,0.0269355,1.63422,1.45997,0.42602,0.476865,1.00989,1.13042,0,0,0,0,14.2375,13.0917,368,684,1.1832,12.2122,321,-18.799,-28.596800000000002,400,600,77,429,141,234,1,P_alchata,1123229.2676999997,4341619.3719
3.9117476940200002,0.14185,0.242987605694,4.25183563493e-4,220,0.3099,0.734082698822,39.2614285714,0.371274769306,2.08486002521e-4,2019/05/12,0.0136931,0.0171886,59.1647,47.1327,24.5562,30.8249,9.09904,11.4218,0,0,13.4637,16.9007,15.45,13.0833,634,509,4.9396,12.1957,211,-13.5654,-23.3185,800,3000,70,411,141,343,0,P_alchata,727583.5758999996,4246252.622300001
2.74798488617,0.1351,0.28160042814,2.226838551e-4,309,0.33,0.947035431862,30.998,0.416522622108,0.00119744380936,2019/05/12,0,0,0.0885778,0.0875378,0.0333477,0.0337439,0.0541901,0.0548339,0,0,0,0,12.0667,11.4833,509,739,2.2804,11.6885,212,-14.0259,-26.0856,894.427,3000,73,408,126,364,0,P_alchata,801833.3859999999,4620002.856799999
9.01964759827,0.1057,0.360016723361,9.4584029284e-5,249,0.3466,0.818389773369,30.738,0.531643390656,3.787332098e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,11.925,10.9,514,826,1.4142,12.4753,211,-16.2468,-26.0116,2000,3000,70,411,128,384,0,P_alchata,805583.5264999997,4685502.7436
10.3236169815,0.13035,0.371130770462,5.91355375946e-4,513,0.3914,0.867585361004,28.3442857143,0.508148550987,7.89938785601e-4,2019/05/12,0,0,4.28566,4.24774,0,0,4.24774,4.28566,0,0,0,0,10.4375,12.2917,462,1015,1.0954,12.7226,211,-16.7607,-26.5566,3000,3000,75,521,129,338,0,P_alchata,1053083.6271000002,4636252.938999999
8.88787937164,0.23185,0.185736168016,4.58161579445e-4,300,0.36255,0.675324499607,29.7533333333,0.314538389444,6.10026530921e-4,2019/05/12,0,0,1.00662,0.745384,0,0,0.745384,1.00662,0,0,0,0,9.75417,12.0083,504,1092,6.7823,10.4028,211,-11.1121,-18.6398,2000,3000,74,446,128,376,0,P_alchata,1063333.1391000003,4648252.3433
1.1020065546,0.2232,0.137220032237,1.63600649103e-4,96,0.32755,0.402262866497,37.8722222222,0.19074960053,1.95651417016e-4,2019/05/12,0.129125,0.181475,1.61614,1.14993,0,0,1.02081,1.43467,0,0,0,0,16.8875,13.175,288,312,5.1575,11.4439,242,-13.1644,-22.4042,3000,600,78,267,142,228,0,P_alchata,1132583.358,4166252.885500001
6.25862884521,0.19795,0.163142576208,7.07160797901e-4,143,0.31845,0.523486614227,32.29,0.235880583525,2.4485058384e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,13.8708,11.825,370,484,17,8.7284,323,-14.0817,-23.9248,1788.85,2563.2,76,267,136,321,0,P_alchata,1162833.1935,4635252.8068
12.1762838364,0.1866,0.266691833991,6.50904781651e-4,254,0.3887,0.566658556461,35.2566666667,0.347712695599,1.5967793297e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,12.0917,12.0333,446,810,5.9833,10.7045,211,-15.7315,-25.0036,3000,1272.79,69,633,128,327,1,P_alchata,809204.2132000001,4573492.2172
9.01947212219,0.1302,0.277787793807,4.88879391924e-4,250,0.3196,0.683180630207,35.3375,0.42307510972,1.90088700037e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,14.4875,14.675,436,812,1.6125,11.4451,211,-17.5215,-29.1079,3000,2765.86,76,380,140,255,1,P_alchata,1019502.1037999997,4289699.3774999995
2.77134561539,0.2459,0.192126243034,2.20657282625e-4,126,0.4008,0.486964523792,38.105,0.239528238773,1.80196351721e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,14.575,12.6667,401,663,3.0659,11.1351,211,-19.0986,-31.0681,1649.24,3000,76,350,136,269,1,P_alchata,962894.8245999999,4411933.4364
8.79013633728,0.1324,0.244382593705,4.94862440974e-4,196,0.29865,0.722990036011,40.37,0.381599605083,1.43299752381e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,14.6125,13.2083,414,697,3.1305,11.1559,211,-16.7776,-28.4329,3000,424.264,76,374,137,250,1,P_alchata,1003651.5694000004,4382528.592
10.0919589996,0.15835,0.137400382965,3.55037074769e-4,187,0.25225,0.69655829668,40.225,0.233116194606,1.42292614328e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,14.65,13.2333,414,694,3.2863,11.149,211,-17.4984,-29.1961,3000,670.82,76,374,138,250,1,P_alchata,1003240.9550999999,4382366.0601
3.68339252472,0.14535,0.206217637634,1.69951250427e-4,167,0.2866,0.579916000366,40.1275,0.329152643681,1.36824179208e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,14.6542,13.275,413,695,3.1623,11.1206,211,-19.3232,-31.3134,3000,670.82,77,328,138,235,1,P_alchata,1002601.1222000001,4381724.033399999
4.11180019379,0.1798,0.254976819616,3.8504373515e-4,198,0.3693,0.557307839394,38.9225,0.346011459827,1.802892657e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,14.6583,13.3,403,667,1.8974,12.7772,221,-14.6672,-22.2674,3000,3000,77,420,138,276,1,P_alchata,1002061.2454000004,4394276.678200001
9.67975330353,0.21105,0.166805649806,2.41486617597e-4,170,0.3366,0.566780567169,38.5871428571,0.231580674648,2.12091457797e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,14.6292,13.625,424,682,1.1832,13.092,221,-8.91871,-23.5282,3000,1500,77,529,136,266,1,P_alchata,1039178.6518000001,4383078.9222
3.91782808304,0.193,0.181603861212,8.1339094322e-5,170,0.3267,0.529082596302,38.5871428571,0.259624004364,2.28100834647e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,14.6292,13.625,424,682,1.0954,12.5278,221,-13.1253,-22.4857,3000,1341.64,76,523,136,265,1,P_alchata,1039445.7991000004,4382924.294600001
11.1381044388,0.1247,0.398377741643,-1.382687333e-4,387,0.40835,0.775054574013,32.9642857143,0.53164178133,3.52142553311e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,13.3583,13.15,465,862,6.5879,10.8966,212,-17.4112,-29.6137,0,3000,77,362,135,312,1,P_alchata,1059159.2938,4418510.1280000005
12.7081871033,0.10775,0.28139547461,5.71686541662e-4,250,0.2912,0.786546707153,36.2128571429,0.462974756956,3.01702617435e-4,2019/05/12,0,0,0,0,0,0,0,0,0,0,0,0,14.0708,13.525,434,763,1.7321,12.2323,323,-16.3391,-29.1961,3000,3000,77,365,135,282,1,P_alchata,1068635.3773999996,4395549.2798999995
1.82926619053,0.10005,0.321952680071,3.67044180166e-4,510,0.3063,0.942109167576,30.4133333333,0.517065286636,9.85217629932e-4,2019/05/12,0.0240635,0.0269355,1.63422,1.45997,0.42602,0.476865,1.00989,1.13042,0,0,0,0,14.0083,13.2667,372,730,4.1231,11.5425,324,-15.8071,-22.3961,3000,3000,79,440,143,264,1,P_alchata,1120640.3731000004,4328948.072000001
1.62084078789,0.12445,0.217518925856,9.04317013919e-4,205,0.2688,0.727829515934,42.9185714286,0.36636480689,3.01323161693e-4,2019/05/13,0.0815189,0.0835039,33.423,32.6285,0.524826,0.537606,26.6221,27.2704,0,0,5.40004,5.53154,16.1667,12.8667,543,341,11.225,10.1845,321,-19.7308,-30.8939,2433.1,0,65,454,137,356,0,P_alchata,799083.2348999996,4318252.796700001
6.40000295639,0.1298,0.293332202459,4.16277034674e-4,170,0.3304,0.882139503956,32.594,0.445998728275,7.06257415004e-4,2019/05/13,0,0,0.475784,0.455501,0.0352493,0.0367378,0.420252,0.439047,0,0,0,0,12.4333,11.5167,544,676,2.49,11.0182,231,-13.0919,-21.4672,2332.38,3000,71,382,122,391,0,P_alchata,792583.0954999998,4625252.6481
3.56522941589,0.15995,0.320862899226,3.12134798151e-4,259,0.39715,0.893740177155,33.2557142857,0.423942863941,4.66376193799e-4,2019/05/13,0,0,0.197872,0.197872,0,0,0.197872,0.197872,0,0,0,0,11.85,11.9833,408,819,3.5214,11.4655,211,-13.782,-29.9357,3000,1236.93,71,623,135,299,0,P_alchata,815583.2802999998,4550252.8599
1.91186594963,0.15685,0.371418908085,2.37413798459e-4,342,0.43675,0.936064958572,33.0471428571,0.468708902597,8.69011564646e-4,2019/05/13,0.0154682,0.0160529,2.32927,2.24443,0.6806,0.706327,1.54837,1.60689,0,0,0,0,11.3917,11.6833,398,890,1.6733,11.386,211,-20.2719,-30.0523,3000,1697.06,67,642,132,299,0,P_alchata,869333.3509999998,4552503.0963
0.78194975853,0.0948,0.454343487165,1.5308620641e-4,388,0.4051,0.986947655678,28.33,0.613042473793,0.0017832252197,2019/05/13,0,0,0.0675603,0.0660246,0,0,0.0660246,0.0675603,0,0,0,0,12.225,11.3667,503,715,4.7117000000000004,11.6935,211,-18.179,-26.1229,3000,3000,75,417,128,357,0,P_alchata,808083.1826,4659753.0098
2.8695435524,0.1043,0.389082674121,2.19164314331e-4,271,0.3676,0.925130665302,29.29,0.55329990387,8.95010656677e-4,2019/05/13,0,0,0.0344602,0.0319309,0,0,0.0319309,0.0344602,0,0,0,0,11.725,10.9,523,850,3,11.8231,212,-18.9122,-28.1927,3000,1749.29,70,439,129,381,0,P_alchata,815583.1584000001,4699003.057399999
1.76206660271,0.11255,0.402475412387,5.32939913683e-4,416,0.38925,0.947336554527,35.6877777778,0.557751715183,9.72794485278e-4,2019/05/13,0,0,0.19904,0.131846,0,0,0,0,0.131846,0.19904,0,0,15.4458,14.1583,443,785,2.8983,10.9393,211,-12.6403,-23.1578,3000,600,77,278,141,319,0,P_alchata,963332.9735000003,4117002.8341000006
1.86088061333,0.11475,0.320462328697,-4.477433685e-5,288,0.329,0.769889116287,38.8128571429,0.490865409374,1.69646998984e-4,2019/05/13,0.0153142,0.0191479,1.47678,1.18111,1.14856,1.43609,0.0172285,0.0215414,0,0,0,0,14.775,11.9,390,589,2.2804,12.119,211,-13.7461,-23.519,3000,2846.05,76,476,134,312,0,P_alchata,946083.2515000002,4458752.8939
0.552395761013,0.0678,0.551666916806,1.65110614034e-4,481,0.42455,0.987505197525,31.0966666667,0.730388402939,0.00173392565921,2019/05/13,0,0,11.9423,11.6999,1.10269,1.12554,10.5972,10.8167,0,0,0,0,11.1875,12.0917,408,968,4.5387,10.9139,211,-18.4115,-27.7165,3000,2846.05,74,363,129,332,0,P_alchata,959083.5169000002,4602002.7281
2.6799724102,0.10875,0.242118947818,4.0169066051e-4,228,0.2653,0.78748857975,32.9233333333,0.417784571648,1.80564558832e-4,2019/05/13,0,0,0,0,0,0,0,0,0,0,0,0,10.7875,12.5417,465,1087,27.1109,9.1329,321,-13.4692,-23.2021,2912.04,1341.64,76,332,131,357,0,P_alchata,1018333.4924999997,4594752.831900001
2.67748093605,0.10735,0.302230954961,1.27048013383e-4,320,0.3049,0.910885214806,32.138,0.487876147032,5.05724397954e-4,2019/05/13,0,0,6.03763,5.36558,0,0,5.36558,6.03763,0,0,0,0,12.95,10.6333,543,468,11.0815,9.7151,211,-17.9139,-25.4872,3000,3000,76,174,129,448,0,P_alchata,1085333.6683,4725252.827400001
10.0589389801,0.13175,0.339792037075,4.05079452321e-4,403,0.3747,0.797491669655,27.09,0.468348354101,3.56007891241e-4,2019/05/13,0.0760521,0.079923,10.9071,10.3789,0,0,10.3028,10.8272,0,0,0,0,13.2375,10.3583,582,388,6.8411,11.0516,211,-15.4721,-27.4081,3000,3000,76,150,125,416,0,P_alchata,1108083.3976999996,4729003.0732
0.965928316116,0.152,0.171614003608,3.4347208566e-4,178,0.2699,0.627377390862,43.6471428571,0.277505815029,3.63623519661e-4,2019/05/13,0.0815189,0.0835039,33.423,32.6285,0.524826,0.537606,26.6221,27.2704,0,0,5.40004,5.53154,16.1167,12.9,551,362,5.2726,10.9812,211,-13.9001,-26.2482,3000,600,67,458,139,337,1,P_alchata,799176.1001000004,4317202.3983
0.309589982033,0.10355,0.306843051274,-6.404954183e-5,390,0.30435,0.973019957542,35.3433333333,0.491757929325,6.10494054854e-4,2019/05/13,0.0295415,0.045887,6.13134,3.94728,3.80065,5.90358,0.117092,0.18187999999999999,0,0,0,0,14.475,14.4,428,799,1.6733,11.533,211,-15.3705,-25.4296,3000,1236.93,76,405,140,262,1,P_alchata,1022719.9012000002,4285389.737199999
0.516770780087,0.10725,0.297193957064,1.54539317009e-4,277,0.3025,0.95908790826799994,35.9266666667,0.473836153746,4.59790288005e-4,2019/05/13,0.0295415,0.045887,6.13134,3.94728,3.80065,5.90358,0.117092,0.18187999999999999,0,0,0,0,14.5125,14.4583,428,797,2.3238,11.5503,211,-16.3432,-27.1242,3000,948.683,75,414,139,263,1,P_alchata,1022301.5449999999,4285156.873199999
5.22498130798,0.26725,0.133143313549,4.31728403782e-4,47,0.3755,0.461285203695,37.965,0.169120579958,2.72462231806e-4,2019/05/13,0,0,0.616466,0.354891,0.354891,0.616466,0,0,0,0,0,0,14.4667,12.85,422,717,1.6733,12.7641,211,-20.3292,-29.2673,3000,1920.94,78,380,134,279,1,P_alchata,955957.1760999998,4390308.319800001
4.92116641998,0.3141,0.14063000356,6.2696133682e-5,145,0.43645,0.445589005947,38.45,0.164087176323,1.95800312213e-4,2019/05/13,0,0,0.616466,0.354891,0.354891,0.616466,0,0,0,0,0,0,14.4583,12.8,425,715,1.0954,12.865,211,-17.2844,-27.583,3000,2563.2,77,425,136,274,1,P_alchata,954978.9982000003,4388852.9911
1.78430426121,0.248,0.214058084776,1.5618332327e-5,106,0.42345,0.614735662937,36.335,0.25925475359,2.14017927647e-4,2019/05/13,0,0,0,0,0,0,0,0,0,0,0,0,14.3542,12.875,408,693,1.2649,12.2465,211,-17.8897,-28.6967,3000,2400,76,415,137,277,1,P_alchata,979971.7550999997,4413309.1906
1.93456435204,0.2046,0.236070614098,4.43800789071e-4,204,0.38715,0.647558808327,36.335,0.306539922953,2.67286115559e-4,2019/05/13,0,0,0,0,0,0,0,0,0,0,0,0,14.3458,12.875,409,693,1.4142,12.1386,211,-17.9575,-29.4661,3000,2012.46,76,413,137,277,1,P_alchata,980362.8918000003,4413794.193299999
13.8481864929,0.2228,0.206330056666,6.87123683747e-4,299,0.3846,0.722235798836,37.1185714286,0.263812333345,2.99163570162e-4,2019/05/13,0.00563312,0.00710393,0.022259,0.0176505,0.0120173,0.015155,0,0,0,0,0,0,14.45,12.85,407,628,5.831,10.6687,211,-19.7906,-30.4118,3000,3000,74,315,135,287,1,P_alchata,989507.0378999999,4446484.952500001
2.8255648613,0.164,0.301848012525,-2.987670086e-5,236,0.38695,0.802006363869,38.0966666667,0.407322049141,2.03530828003e-4,2019/05/13,0,0,0,0,0,0,0,0,0,0,0,0,14.1958,13.3417,436,718,2.4495,11.1057,221,-17.0142,-26.9994,3000,3000,76,392,137,277,1,P_alchata,1014587.4861000003,4416757.234200001
4.02527427673,0.1454,0.233895987053,3.01189953461e-4,202,0.3069,0.786677360535,36.2071428571,0.359091699123,2.50267970841e-4,2019/05/13,0,0,0.0247282,0.0468802,0,0,0.0468802,0.0247282,0,0,0,0,14.4583,13.4333,425,718,2.8983,11.6956,221,-15.5897,-26.1979,1442.22,1081.67,79,440,137,257,1,P_alchata,1070505.2810000004,4382220.872199999
5.46252393723,0.23035,0.267249496908,4.06183593441e-4,215,0.44765,0.632098317146,34.1785714286,0.322785407305,2.04948708415e-4,2019/05/13,0.342617,0.587097,3.86415,2.25504,0.215065,0.368528,1.69735,2.90853,0,0,0,0,14.6875,13.1083,362,608,4.5166,10.7305,211,-13.3226,-22.3557,3000,1824.83,78,465,140,262,1,P_alchata,1197608.0285,4303679.3291
1.39896440506,0.27265,0.20367067858,1.14077833132e-4,155,0.44385,0.543182015419,34.2985714286,0.24086561799,3.1320945709e-4,2019/05/13,0.342617,0.587097,3.86415,2.25504,0.215065,0.368528,1.69735,2.90853,0,0,0,0,14.6458,13.2083,361,596,7.4565,10.458,211,-16.833,-26.0733,3000,2400,78,451,140,271,1,P_alchata,1196309.9062,4302743.5583999995
3.8730199337,0.1606,0.255504376693,5.57256455068e-4,376,0.3452,0.753294229507,30.77,0.363482385874,2.55452061538e-4,2019/05/13,0.022465100000000002,0.0233317,1.16569,1.12239,0,0,1.09992,1.14236,0,0,0,0,12.8167,13.1333,407,952,4.1473,10.8481,324,-12.3271,-21.6437,1442.22,3000,78,452,138,308,1,P_alchata,1148413.7999999998,4341573.0239
2.04731798172,0.1815,0.200832675453,1.47144848597e-4,175,0.32855,0.678297877312,31.0157142857,0.287255704403,2.14836589294e-4,2019/05/13,0.022465100000000002,0.0233317,1.16569,1.12239,0,0,1.09992,1.14236,0,0,0,0,12.6875,13.175,412,970,3.2863,10.8115,324,-13.2205,-22.2435,800,3000,78,416,137,301,1,P_alchata,1149147.9085999997,4341565.8347
4.7445535659800004,0.15155,0.301286112393,1.69529943378e-4,286,0.3673,0.74153649807,30.9042857143,0.424281418324,1.79653783562e-4,2019/05/13,0.022465100000000002,0.0233317,1.16569,1.12239,0,0,1.09992,1.14236,0,0,0,0,12.775,13.1167,408,952,6.5115,10.6959,211,-12.946,-22.2594,800,3000,78,445,136,280,1,P_alchata,1148462.6764000002,4340986.1403
0.551343917847,0.0587,0.45886708505,0.00109485723078,584,0.33735,0.986476182938,31.09,0.706508398056,0.00175284978468,2019/05/14,0,0,74.5955,62.9242,52.1018,61.7658,1.5375,1.82267,0,0,9.28487,11.0071,12.6875,10.0583,908,713,4.1473,11.1493,211,-17.6989,-26.0856,3000,3000,60,410,131,417,0,P_alchata,693833.4312000005,4505002.75
