GLCM_V,GLCM_M,NDVI,MSAVI2,GLCM_H,NIR,RED,GLCM_C,GPP,LST,pa,HH,HV,pH,SC,BD,OCD,Dist_PL,Bio1,Bio2,Bio12,TRI,TWI,Dem,Dist_MR,Catt_Ext,Catt_Ext_M,Goat_Ext,Goat_Ext_M,Hors_Ext,Hors_Ext_M,Farm_Ext,Farm_Ext_M,Pig_Ext,Pig_Ext_M,Shee_Ext,Shee_Ext_M,CLC,PDSI,x,y,Species
1.52049648762,0.423704326153,0.171177154242,0.292287091672,1.45404977957e-4,3527,2496,2.47281859629e-4,59,34.47,1,-13.411373256,-24.1400081327,79,485,139,241,3000,14.6,13.3333,357,5.2154,10.8682,613,1200,0,0,0.0981656,0.222304,0,0,1.25243,2.83622,0,0,1.15426,2.61392,211,-190,1161276.4917000001,4291435.7281,P_orientalis
0.785921633244,0.402766257524,0.196975153043,0.329088328941,1.68279846548e-4,3324,2230,4.4899315981e-5,32,40.51,1,-15.3704781945,-23.5097661453,78,472,138,244,3000,14.7458,13.2417,356,5.4772,10.6338,618,1082,0,0,0.0981656,0.222304,0,0,1.25243,2.83622,0,0,1.15426,2.61392,211,-190,1160898.7428000001,4291377.6511,P_orientalis
0.648983061314,0.398117005825,0.240141955836,0.38724367472,1.73419233761e-4,3145,1927,-8.352013538e-6,38,40.51,1,-13.9520030818,-22.8535809415,79,457,138,243,3000,14.7458,13.2417,356,2.6458,11.1137,614,1082,0,0,0.0981656,0.222304,0,0,1.25243,2.83622,0,0,1.15426,2.61392,211,-190,1160900.7284000004,4291011.8155000005,P_orientalis
1.45398187637,0.429049044847,0.192388025064,0.322651119624,1.65291537996e-4,2569,1740,3.70332301827e-4,299,49.17,1,-12.7276585242,-25.3154246073,67,423,124,318,3000,15.7667,13.5833,566,5.9498,10.9857,436,3000,0.343974,0.359196,0.0822949,0.0859367,0,0,28.8076,30.0824,1.62764,1.69966,26.7537,27.9376,321,-160,814157.5392000005,4300518.0831,P_orientalis
0.152431562543,0.433014422655,0.196588308716,0.328543010692,2.51362362178e-4,2876,1931,-1.00268436654e-4,281,49.69,1,-17.4524005067,-27.8066431062,67,451,138,318,3000,15.6417,13.6,569,4.7749,11.4492,474,3000,0.278964,0.306796,0.109233,0.120131,0,0,27.132,29.8389,0.587338,0.645935,26.1565,28.766,211,-160,816299.9362000003,4299782.4408,P_orientalis
1.58424508572,0.559993326664,0.248538011696,0.398086381128,1.39337716973e-4,2989,1799,3.04052373394e-4,200,44.13,1,-17.7225464627,-28.696652843,71,528,137,323,565.685,15.175,11.95,369,1.4832,12.1538,406,424,5.706,6.76963,0.0113502,0.013466,0,0,7.68321,9.1154,0,0,1.96586,2.33231,243,-180,841056.1382999998,4427141.393100001,P_orientalis
1.33639657497,0.557494580746,0.289479232553,0.448945815325,1.09015032649e-4,3058,1685,-5.3953226598e-5,259,44.15,1,-17.7178168739,-28.3200142692,72,476,134,317,894.427,15.2,11.9667,370,1.3416,12.483,405,1082,5.706,6.76963,0.0113502,0.013466,0,0,7.68321,9.1154,0,0,1.96586,2.33231,243,-180,841246.7500999998,4426694.6467,P_orientalis
2.28465890884,0.598377048969,0.222041612484,0.363363749596,9.2701768153e-5,3759,2393,3.7225447159e-5,142,38.57,1,-11.7803588883,-19.6359450631,73,335,129,306,3000,11.2875,11.7917,409,2.2804,12.101,950,1921,0,0,0,0,0,0,0,0,0,0,0,0,321,-140,930377.6152999997,4616055.5425,P_orientalis
4.58862161636,0.497304826975,0.241622574956,0.389176406471,7.142136019e-5,4224,2580,6.4836407546e-5,43,39.27,1,-12.6455281033,-22.7348266943,78,169,141,250,565.685,17.4208,13.3083,295,0.7746,13.1043,178,2343,0.353613,0.775655,0.177761,0.38992,0,0,3.63884,7.98185,0,0,3.10747,6.81628,211,-180,1168014.4199,4207558.600299999,P_orientalis
0.230483576655,0.47467982769,0.239351351351,0.38621126097,2.6182786678e-4,2866,1759,0.00019303717999700001,155,49.09,1,-18.8904992652,-28.0207427749,62,497,138,379,3000,16.1083,11.2167,629,5.9666,10.8843,349,1697,20.9376,23.9376,0.0671588,0.0767813,0,0,25.0213,28.6063,0.306288,0.350173,3.71021,4.24181,211,-180,679865.0831000004,4387820.2666,P_orientalis
0.918899536133,0.654707670212,0.312580585743,0.476249026678,1.11510664283e-4,3563,1866,1.06578539999e-4,282,36.87,1,-18.0601860152,-29.0205999133,64,612,135,313,3000,11.55,11.6333,427,2.6833,11.6646,917,1237,13.2145,13.7408,0,0,0,0,13.3449,13.8763,0,0,0.130327,0.135517,211,-160,815901.8355999999,4527209.602299999,P_orientalis
1.51970458031,0.585199832916,0.270488322718,0.425761281983,1.07382998976e-4,2992,1718,1.79106733412e-4,160,46.37,1,-14.9135906556,-24.9926574269,77,253,140,335,3000,17.0917,12.85,379,21.2085,9.8814,319,1237,6.31187,11.2953,0.156631,0.280297,0.101992,0.182519,9.13925,16.355,0,0,2.56875,4.59687,321,-240,985219.2072999999,4234373.8078000005,P_orientalis
5.75222444534,0.818700313568,0.507424692406,0.673202926999,1.34862682899e-4,3553,1161,-8.2252990978e-5,247,33.27,1,-14.7005330406,-23.3004574717,75,346,132,300,3000,11.975,13.3,415,20.8758,10.2527,905,3000,0,0,0,0,0,0,3.51233,3.92774,0,0,3.51233,3.92774,323,-140,1067576.4042999996,4596230.9234,P_orientalis
3.65944266319,0.671193778515,0.339476236663,0.50683382453,1.25310951262e-4,2762,1362,4.64145268779e-4,144,34.61,1,-21.4890607721,-30.2903250637,71,356,135,357,3000,9.37917,15.0417,511,7.51,10.0383,1334,1921,0,0,0.0177763,0.0198356,0,0,3.86762,4.31566,0,0,3.84984,4.29582,323,-40,1194013.0713,4527354.047900001,P_orientalis
0.565002560616,0.516085624695,0.222891566265,0.364491267174,1.89956874237e-4,2842,1806,3.51401220541e-4,261,48.73,1,-18.5404710021,-30.3508541563,62,425,140,339,3000,15.3542,12.1417,563,6.603,11.2682,456,2563,28.0445,29.8191,0.0398129,0.0423321,0,0,38.8507,41.309,0.731017,0.777272,10.0353,10.6703,323,-170,770499.0016999999,4366491.602,P_orientalis
5.35607671738,0.648900687695,0.213675213675,0.352075316363,7.8846816905e-5,3053,1978,2.83385073999e-4,335,36.03,1,-17.1460199391,-28.8315819973,73,370,128,393,3000,11.35,11.0667,494,0.8944,12.444,868,3000,0,0,0.0405308,0.0428255,0,0,0.0405308,0.0428255,0,0,0,0,211,-180,848100.3357999995,4694364.7215,P_orientalis
4.1795835495,0.522577643394,0.221125541126,0.362134005535,6.5598993388e-5,3526,2249,1.36505637784e-4,176,40.17,1,-18.0996225852,-29.6136623887,76,360,129,286,3000,13.5208,12.375,390,2.8983,11.6845,661,671,0.236292,0.280042,1.23167,1.45972,0,0,4.6195,5.47483,0,0,3.15154,3.73507,211,-180,964546.7633999996,4520940.261399999,P_orientalis
0.0270092599094,0.500082790852,0.255085340192,0.40643791987,6.36665849015e-4,2684,1593,-1.19282434753e-4,201,49.61,1,-19.8690169734,-29.0554131448,60,451,139,371,3000,16.0375,11.4583,532,3.873,11.2867,408,3000,20.3152,22.3434,0.0378104,0.0415852,0,0,30.6724,33.7346,1.86939,2.05602,8.44999,9.2936,321,-160,740552.1031999998,4377369.379799999,P_orientalis
0.314518213272,0.517766237259,0.262065854759,0.415253249108,3.31189134158e-4,2798,1636,3.40170692652e-4,171,50.85,1,-19.3517069513,-29.6883801796,61,456,139,346,3000,15.9417,11.9167,535,2.7568,11.4624,400,3000,28.0445,29.8191,0.0398129,0.0423321,0,0,38.8507,41.309,0.731017,0.777272,10.0353,10.6703,323,-170,753585.1840000004,4382515.4015999995,P_orientalis
0.509673774242,0.52659958601,0.268905532737,0.423792042584,1.96156062884e-4,2626,1513,1.59823946888e-4,269,49.01,1,-22.810982084,-32.7623327804,61,446,139,341,3000,15.2625,12.025,571,5.5317,10.8765,484,3000,28.0445,29.8191,0.0398129,0.0423321,0,0,38.8507,41.309,0.731017,0.777272,10.0353,10.6703,323,-170,771489.7858999996,4365635.8345,P_orientalis
4.4652633667,0.499871402979,0.284548699643,0.442983971978,7.7892524132e-5,2519,1403,2.68038944341e-4,132,42.69,1,-19.4608203883,-27.6866289048,76,424,137,293,3000,14.8958,13.975,425,3.6332,11.9254,718,3000,0.295945,0.433908,0.0358721,0.0525949,0,0,1.64283,2.40868,0,0,1.31101,1.92218,211,-160,974386.6004999997,4286538.396199999,P_orientalis
5.22330379486,0.584608137608,0.242504878481,0.390314396192,8.2233629655e-5,3502,2135,2.66523216851e-4,73,37.85,1,-15.5601817707,-24.9926574269,76,433,137,292,3000,12.5083,14.8667,457,2.8636,10.8841,1138,1530,0.0138675,0.0195598,0.212289,0.299428,0,0,6.03677,8.5147,0,0,5.81061,8.19572,211,-200,1091847.1421999997,4225265.145199999,P_orientalis
6.7985033989,0.559258878231,0.242504878481,0.390314396192,9.2069953098e-5,3502,2135,5.87756978348e-4,161,38.23,1,-16.4487347963,-26.2356155618,76,436,137,292,3000,12.5083,14.8667,457,2.8636,10.9254,1138,1500,0.0138675,0.0195598,0.212289,0.299428,0,0,6.03677,8.5147,0,0,5.81061,8.19572,211,-200,1092041.2286999999,4225280.5331,P_orientalis
0.957029283047,0.405180573463,0.216699155296,0.356177661531,1.60217154189e-4,3745,2411,5.16839849297e-4,37,38.73,1,-18.9230307251,-28.400514286,78,208,141,248,1200,17.2458,13.0417,298,7.642,10.6972,208,0,0,0,0.80991899999999994,1.50197,0,0,11.6832,21.6662,0,0,10.8733,20.1642,211,-180,1168797.7152000004,4199966.8903,P_orientalis
0.833252251148,0.401676744223,0.192774652058,0.323210185531,1.7006204871e-4,4028,2726,3.12187476084e-4,134,38.73,1,-14.2926698677,-21.7935994262,78,200,142,251,1200,17.3167,13.05,299,5.7793,10.8908,199,300,0,0,0.80991899999999994,1.50197,0,0,11.6832,21.6662,0,0,10.8733,20.1642,211,-180,1168984.3558999998,4199904.8422,P_orientalis
1.10808420181,0.385577470064,0.170807084274,0.291755671645,1.2955024431e-4,4925,3488,-8.3916231233e-5,44,38.51,1,-15.124987193,-25.0694756502,78,204,142,242,400,17.3875,12.9917,297,6.1156,10.7347,186,1082,0,0,0.759837,1.02945,0,0,3.6682,4.96977,0,0,2.90836,3.94032,211,-180,1169431.5987,4198956.250700001,P_orientalis
1.31967413425,0.396785527468,0.111766150823,0.201042794455,1.2110894022e-4,4526,3616,3.1256429793e-5,61,38.27,1,-16.5929193436,-26.1728105909,78,207,142,248,0,17.3208,12.925,298,6.0166,10.5137,198,1200,0,0,0.759837,1.02945,0,0,3.6682,4.96977,0,0,2.90836,3.94032,212,-180,1169583.4923999999,4198640.549900001,P_orientalis
0.409464657307,0.489699572325,0.235543018336,0.381233657809,3.41043778462e-4,2628,1626,6.88300759066e-4,295,52.37,1,-18.5300811808,-27.821762152,63,462,140,346,3000,16.525,11.6333,595,5.5317,11.2393,249,3000,20.9376,23.9376,0.0671588,0.0767813,0,0,25.0213,28.6063,0.306288,0.350173,3.71021,4.24181,321,-180,678657.3788000001,4382062.6986,P_orientalis
1.79454648495,0.50091356039,0.196118909992,0.327887404685,1.15335511509e-4,2897,1947,2.2298003023e-4,174,46.59,1,-16.6722049785,-25.2927755994,69,471,139,352,3000,16.2292,13.0917,579,3.4059,11.5048,343,3000,4.03011,12.6548,0.0139008,0.0436491,0,0,10.2132,32.0699,2.75736,8.65824,3.41181,10.7132,211,-140,717970.0668000001,4264045.2129,P_orientalis
3.40988707542,0.736711740494,0.365004703669,0.534760718178,1.03057980596e-4,2902,1350,3.88954475056e-4,135,44.15,1,-19.9848712028,-27.8520794241,74,305,134,377,3000,15.7167,13.7833,397,18.2592,9.1563,632,3000,6.37872,14.4547,0.0884453,0.200425,0.21099,0.478121,7.93637,17.9845,0,0,1.25821,2.85122,244,-170,999988.1459999997,4251484.1938000005,P_orientalis
1.17147159576,0.719783961773,0.33745470049,0.504582406917,1.25301827211e-4,3137,1554,2.3168897314e-5,200,44.15,1,-20.7680295024,-28.7807376201,74,305,138,390,3000,15.7167,13.7833,397,9.7365,9.9385,635,3000,6.37872,14.4547,0.0884453,0.200425,0.21099,0.478121,7.93637,17.9845,0,0,1.25821,2.85122,244,-170,1000293.9189999998,4251484.1938000005,P_orientalis
0.953213751316,0.382861942053,0.211483253589,0.349086250979,1.72398998984e-4,2532,1648,4.61890769657e-4,44,39.85,1,-18.5300811808,-28.6299662227,79,349,141,207,3000,17.2625,12.0083,246,1.9494,11.0664,179,3000,0,0,0.278637,0.357367,0,0,1.21012,1.55204,0,0,0.93148,1.19468,211,-220,1118522.3680999996,4109703.7718,P_orientalis
9.59076690674,0.653519809246,0.225989703533,0.368631227593,9.252752352e-5,3453,2180,3.11321520712e-4,69,34.77,1,-15.0829924796,-24.5870999719,76,361,131,329,3000,12.8333,13.0167,392,4.5826,11.9995,715,1237,0,0,0.0804326,0.0887968,0,0,2.16163,2.38641,0,0,2.08119,2.29762,211,-160,1089801.5398000004,4597782.622199999,P_orientalis
8.74573326111,0.675720512867,0.33346176074,0.500108350189,6.8320849095e-5,3461,1730,2.95127276331e-4,65,36.11,1,-12.7569892616,-23.9829708222,76,369,128,316,3000,12.95,13.1,389,9.8082,11.1477,704,300,0,0,0.0804326,0.0887968,0,0,2.16163,2.38641,0,0,2.08119,2.29762,243,-160,1089795.5832000002,4596757.5875,P_orientalis
2.2313375473,0.454610735178,0.19046063378,0.319918339573,1.86484583537e-4,1822,1239,5.88086317293e-4,230,44.49,1,-14.9719891844,-25.8052286761,65,520,144,331,3000,15.9208,12.375,510,1.0954,12.4878,296,3000,5.86757,7.73872,0.0496915,0.0655379,0,0,13.9406,18.3863,1.07572,1.41876,6.94766,9.16325,211,-170,797213.4419999998,4338952.17,P_orientalis
8.84076213837,0.501953423023,0.266736621196,0.421099440904,8.7414373411e-5,3018,1747,1.3633738854e-4,78,41.33,1,-15.8108795976,-25.1136787463,0,0,0,0,3000,17.175,13.0833,377,19.2302,10.0959,333,2955,6.31187,11.2953,0.156631,0.280297,0.101992,0.182519,9.13925,16.355,0,0,2.56875,4.59687,331,-240,983075.3211000003,4240864.039799999,P_orientalis
16.9543933868,0.514369487762,0.296359743041,0.457177375913,1.48214487126e-4,3027,1643,2.85685848212e-4,194,42.37,1,-19.0543888375,-27.4950748052,0,0,0,0,3000,17.1875,13.3417,381,4.0249,10.8103,333,2683,6.31187,11.2953,0.156631,0.280297,0.101992,0.182519,9.13925,16.355,0,0,2.56875,4.59687,331,-240,981658.6387,4239480.6152,P_orientalis
24.1891765594,0.45524930954,0.0962152302782,0.17548057939,1.8596908194e-4,1202,991,4.35833353549e-4,122,42.37,1,-19.0543888375,-27.4950748052,0,0,0,0,3000,17.1875,13.3417,381,0,11.722,333,2563,6.31187,11.2953,0.156631,0.280297,0.101992,0.182519,9.13925,16.355,0,0,2.56875,4.59687,331,-240,981773.7999999998,4239628.0415,P_orientalis
6.53229618073,0.601577460766,0.206731862634,0.342588537197,7.3305083788e-5,2653,1744,1.14236165246e-4,173,41.35,1,-18.1890150343,-28.1927462101,75,397,140,286,3000,14.1708,14.2583,442,2.9326,10.7305,852,3000,0,0,0,0,0,0,0,0,0,0,0,0,211,-140,1007651.3354000002,4288525.424699999,P_orientalis
13.4898223877,0.602013349533,0.205982905983,0.341561853764,4.3849482608e-5,2822,1858,-1.3834737729e-5,173,41.19,1,-15.9563496378,-24.8302996224,74,374,137,316,3000,14.0292,14.4917,450,10.1292,10.0736,868,3000,0,0,0,0,0,0,0,0,0,0,0,0,211,-140,1009498.3835000005,4290191.292300001,P_orientalis
0.552438020706,0.368719249964,0.202853945159,0.337261745027,1.91518309293e-4,4299,2849,2.45724077104e-4,223,43.11,1,-21.1596305849,-31.706678715,76,384,136,242,3000,14.6583,12.7167,392,2.6833,11.6511,642,2400,0,0,0,0,0,0,0,0,0,0,0,0,211,-160,967356.7981000002,4409741.614499999,P_orientalis
4.32211828232,0.747334957123,0.345936656027,0.514000400586,1.38368879561e-4,2741,1332,3.81984136766e-4,72,35.81,1,-14.0073469906,-24.0219647806,73,306,131,343,3000,10.8458,14.775,501,7.8486,10.4894,1141,671,0,0,0,0,0,0,0,0,0,0,0,0,321,60,1112282.8098,4562434.0635,P_orientalis
4.02001571655,0.773645818233,0.36747759283,0.537406629074,1.02517791674e-4,2670,1235,2.67808005447e-4,32,33.03,1,-14.9272962042,-24.6184381525,70,293,130,393,3000,9.40833,14.65,528,13.0537,10.1821,1361,3000,0,0,0.0471974,0.0660521,0,0,6.42917,8.99753,0,0,6.38197,8.93148,211,130,1161595.6662999997,4541193.258400001,P_orientalis
4.38784217834,0.806449592113,0.374422187982,0.544803332373,8.181573503e-5,3122,1421,1.86161720194e-4,83,32.97,1,-16.6220457075,-26.9172113533,70,288,138,336,3000,9.375,14.6667,531,10.3634,9.9348,1399,3000,0,0,0.0471974,0.0660521,0,0,6.42917,8.99753,0,0,6.38197,8.93148,211,130,1161600.6301999995,4540287.356000001,P_orientalis
5.01549577713,0.789093017578,0.34576499663,0.513814723013,1.23617734062e-4,2995,1456,1.96312292246e-4,87,30.69,1,-17.1681834868,-26.4396987155,70,329,133,354,3000,9.82917,14.6417,498,5.02,11.0535,1286,3000,0,0,0,0,0,0,4.02108,4.91483,0,0,4.02108,4.91483,321,120,1164575.4644999998,4543568.459799999,P_orientalis
2.6724588871,0.812441945076,0.384507699487,0.555401595776,7.1976297477e-5,2967,1319,-4.2935917008e-5,55,30.17,1,-17.746233114,-26.5697294319,70,306,128,376,3000,9.74583,14.6583,499,5.9833,10.1304,1306,3000,0,0,0,0,0,0,4.02108,4.91483,0,0,4.02108,4.91483,321,120,1163438.7433000002,4542821.400699999,P_orientalis
0.0364541970193,0.493416577578,0.243317340644,0.391356450463,4.96375665534e-4,2721,1656,2.9413768061e-5,308,51.57,1,-21.5992426678,-29.7826904399,64,476,142,339,3000,16.2542,11.5417,603,2.6458,12.0669,337,3000,40.2257,41.5671,0.0739922,0.0764596,0,0,46.2652,47.808,2.30178,2.37854,3.66374,3.78592,321,-180,685009.6157999998,4378386.4723000005,P_orientalis
0.463786929846,0.423492848873,0.222566371681,0.364055099713,2.31545447605e-4,2763,1757,1.33611654746e-4,199,49.31,1,-20.0341180513,-30.5764743645,69,425,138,361,3000,16.0417,13.4833,564,6.9714,11.2281,385,2121,0.343974,0.359196,0.0822949,0.0859367,0,0,28.8076,30.0824,1.62764,1.69966,26.7537,27.9376,321,-160,799399.5208999999,4297506.0198,P_orientalis
6.35482740402,0.596482217312,0.281943862589,0.439829022965,9.6052172012e-5,3060,1714,5.96703321207e-4,91,39.95,1,-14.8250278763,-23.9151498112,73,392,127,373,800,11.9542,11.7417,493,0.7746,12.4022,793,3000,0,0,0,0,0,0,0,0,0,0,0,0,211,-150,810463.4430999998,4611389.0286,P_orientalis
3.91767525673,0.630497157574,0.321451037953,0.486472577434,5.854473784e-5,3151,1618,-5.2710911405e-5,266,38.55,1,-14.6439255472,-24.1202224985,74,406,127,409,1200,11.9167,11.75,484,5.3479,10.0974,792,3000,0,0,0,0,0,0,0,0,0,0,0,0,323,-150,814463.8086000001,4608087.0765,P_orientalis
0.65737003088,0.403161108494,0.180563433541,0.305859655745,1.83324867976e-4,3122,2167,-1.529808628e-6,222,39.03,1,-12.5877095624,-21.5992426678,79,334,140,219,3000,17.2667,12.0833,247,2.4495,11.1006,176,3000,0,0,0.278637,0.357367,0,0,1.21012,1.55204,0,0,0.93148,1.19468,211,-220,1118890.6857000003,4110361.9781,P_orientalis
9.76722240448,0.720431447029,0.209473684211,0.34635532444,9.767984011e-5,3447,2253,1.87916710274e-4,47,33.15,1,-17.4249279809,-26.2482312353,75,482,130,319,3000,10.5958,12.475,459,2.49,11.9932,1003,3000,0,0,0,0,0,0,4.24774,4.28566,0,0,4.24774,4.28566,211,60,1054893.7712000003,4630029.7685,P_orientalis
0.368297100067,0.600775420666,0.329918650196,0.496091983523,1.8081284361e-4,2207,1112,1.50772946654e-4,191,48.11,1,-13.6389641709,-20.3228374959,73,469,139,340,1600,15.075,12.0667,429,6.7231,11.1129,476,671,4.06303,6.06678,0.0193282,0.0288602,0,0,5.00805,7.47786,0,0,0.925696,1.38222,244,-190,823500.9913999997,4403905.1215,P_orientalis
0.270662307739,0.629039883614,0.32851445663,0.494512200772,2.56058207015e-4,2665,1347,2.599999425e-4,71,47.51,1,-14.8555821415,-20.9307675581,74,468,137,336,1600,15.2125,12.2083,418,6.1482,10.6959,464,1082,4.06303,6.06678,0.0193282,0.0288602,0,0,5.00805,7.47786,0,0,0.925696,1.38222,321,-200,826902.7167999996,4404596.5856,P_orientalis
1.74194276333,0.599587619305,0.328644688645,0.494679094432,1.72625426785e-4,4534,2291,7.2664653999e-5,70,42.57,1,-17.8704558752,-27.0131890109,77,400,138,294,3000,13.4458,13.3083,407,4.219,10.8248,799,2581,0.0141749,0.0293939,0.0693241,0.143754,0,0,1.16854,2.42316,0,0,1.08504,2.25001,211,-170,1177065.9972,4344935.591499999,P_orientalis
0.790613055229,0.718923807144,0.349637194303,0.518070554868,1.5919393627e-4,2511,1210,2.72877368843e-4,139,38.27,1,-17.6847816656,-27.3076541473,67,228,128,381,3000,8.54583,14.8417,562,7.6158,10.156,1498,3000,0.716273,0.74232,0.124251,0.12877,0,0,3.65811,3.79114,0,0,2.81758,2.92005,323,110,1188482.8477999996,4521527.979,P_orientalis
1.08944880962,0.314143776894,0.160707836764,0.276882355551,1.00599601865e-4,3214,2324,1.20948599942e-4,94,43.63,1,-17.397542074,-28.4491748594,76,488,136,286,3000,14.6083,12.15,399,3.7417,11.5417,707,2546,6.23595,7.3409,0,0,0,0,6.25044,7.35796,0,0,0.0144887,0.017056,211,-200,915697.0330999997,4409787.7784,P_orientalis
0.763716340065,0.325115203857,0.174328797352,0.296866780943,1.14628957817e-4,3193,2245,-1.78544272785e-4,107,44.11,1,-19.2552276034,-29.9357497245,75,453,136,285,3000,14.6042,12.175,397,4.5387,11.2995,708,1749,6.23595,7.3409,0,0,0,0,6.25044,7.35796,0,0,0.0144887,0.017056,211,-200,915853.8907000003,4408799.4761,P_orientalis
4.27362251282,0.825705111027,0.447134285123,0.617924493306,1.55496731168e-4,3497,1336,3.78455937607e-4,89,39.47,1,-17.6378054038,-26.8222826528,70,261,129,374,800,10.3417,13.4167,544,5.5498,10.722,1200,3000,0.71718,0.889374,0.00242291,0.00300464,0,0,1.39269,1.72707,0,0,0.673084,0.834689,323,-120,1058214.0895999996,4572287.799799999,P_orientalis
4.07819128036,0.652820408344,0.315481802753,0.479608717862,8.8940949354e-5,3488,1815,2.87270086119e-4,98,33.49,1,-15.8489256051,-27.2507905096,73,389,126,393,1131.37,11.8417,11.4667,494,21.3214,9.2131,801,424,0,0,0,0,0,0,0,0,0,0,0,0,321,-150,811672.1402000003,4623089.3160999995,P_orientalis
1.27201938629,0.806094229221,0.377266046056,0.54780367933,9.7088159237e-5,2811,1271,-7.7236407378e-5,103,31.03,1,-14.9067459825,-24.9817386452,74,383,130,409,3000,10.5542,12.875,490,7.1694,9.9687,1089,3000,0,0,0.0259625,0.0363974,0,0,3.17435,4.45018,0,0,3.14839,4.41379,323,-150,1090932.8008000003,4625852.6896,P_orientalis
0.309568226337,0.347344428301,0.175849693899,0.299064699281,2.65735783614e-4,2785,1952,2.3904205591e-4,136,46.07,1,-15.8298817702,-25.2476539933,67,451,139,316,3000,15.1542,13.675,592,3.1937,11.3328,570,1237,3.9882,4.23643,0.135244,0.143662,0.118714,0.126103,18.1409,19.2701,1.11633,1.18581,12.7824,13.5781,211,-150,837589.3864000002,4263421.7535,P_orientalis
0.293412446976,0.372822463512,0.170018281536,0.290584737256,2.11973965634e-4,2560,1816,2.12760802242e-4,183,46.07,1,-15.4757629943,-26.478503946,67,466,140,318,3000,15.1292,13.6917,592,3.9749,11.4423,577,1825,3.9882,4.23643,0.135244,0.143662,0.118714,0.126103,18.1409,19.2701,1.11633,1.18581,12.7824,13.5781,211,-160,838446.1467000004,4263367.647500001,P_orientalis
1.04319357872,0.426416069269,0.186569184944,0.314419087238,1.19596923469e-4,2191,1502,2.58684129221e-4,304,48.03,1,-15.6977313674,-27.4514635522,76,226,139,323,3000,17.2375,13.925,415,13.2288,9.7597,386,3000,0,0,0.22706200000000001,1.16601,0,0,0.692928,3.55831,0,0,0.465865,2.3923,211,-270,962689.2912999997,4208434.7206999995,P_orientalis
1.19004309177,0.44574379921,0.17518037518,0.298082212867,1.4609353093e-4,2036,1429,5.21707755979e-4,226,48.03,1,-14.8250278763,-24.8517727845,76,233,139,331,3000,17.1542,13.925,416,12.0499,9.475,405,3000,0,0,0.22706200000000001,1.16601,0,0,0.692928,3.55831,0,0,0.465865,2.3923,211,-270,963273.0399000002,4208760.8455,P_orientalis
2.43649744987,0.577527821064,0.276286919831,0.432921779885,9.0532077593e-5,3781,2144,1.02094112663e-4,203,38.31,1,-19.9910118108,-28.8146007805,75,323,130,304,3000,11.3,11.6,398,6.245,11.1561,925,0,0,0,0,0,0,0,0,0,0,0,0,0,211,-130,950202.2337999996,4617402.2346,P_orientalis
3.81690835953,0.629432857037,0.373717442778,0.544060893617,1.10890709038e-4,3481,1587,2.48420925345e-4,86,38.57,1,-17.3611613312,-28.1298047054,74,334,131,312,3000,11.4375,11.6583,390,7.9875,10.6842,900,1200,0,0,0,0,0,0,0,0,0,0,0,0,243,-130,945425.0258999998,4616808.5583,P_orientalis
2.81889057159,0.572633385658,0.208950617284,0.345643837864,1.06478582893e-4,3917,2563,2.00335169211e-4,190,37.53,1,-17.1062675144,-25.6388727635,75,334,132,309,3000,11.4667,11.6167,391,2.7568,11.1044,911,1500,0,0,0,0,0,0,0,0,0,0,0,0,211,-130,946099.1164999995,4616392.091399999,P_orientalis
10.1617336273,0.657404839993,0.220939956514,0.361886174716,1.39994604979e-4,3650,2329,3.16466030199e-4,165,36.71,1,-16.3391194035,-26.6486926088,76,353,131,308,3000,11.5458,11.6583,385,20.909300000000002,9.5936,908,2100,0,0,0,0,0,0,0,0,0,0,0,0,211,-130,945234.9105000002,4615960.732999999,P_orientalis
5.89396238327,0.589779675007,0.292904578819,0.453061936088,9.8309770692e-5,3699,2023,2.47309100814e-4,160,36.71,1,-16.0768539554,-25.1469793225,75,340,131,301,3000,11.4667,11.6167,391,10.4019,10.0142,906,1800,0,0,0,0,0,0,0,0,0,0,0,0,323,-130,945776.4664000003,4615987.537699999,P_orientalis
1.26848161221,0.396153330803,0.160599571734,0.276715840556,2.17004300794e-4,2710,1960,4.79044916574e-4,294,49.13,1,-17.3204143152,-27.4080701748,76,212,140,304,3000,17.1417,13.9333,418,5.8992000000000004,10.7582,431,3000,0,0,0.22706200000000001,0,0,0,0.692928,0,0,0,0.465865,0,223,-270,964936.9219000004,4204315.7191,P_orientalis
1.71563374996,0.572437107563,0.27501256913,0.431355771823,1.19512784295e-4,3804,2163,2.65928043518e-4,177,38.09,1,-17.6706620912,-28.5968139319,74,308,131,309,3000,11.2708,11.7083,416,1.2649,12.7872,951,1921,0,0,0,0,0,0,0,0,0,0,0,0,211,-140,931170.8383,4611076.8024,P_orientalis
2.83868145943,0.733045339584,0.405570060923,0.577052002633,9.4169168733e-5,3230,1366,1.24820668134e-4,30,35.81,1,-13.8061204704,-22.1406185321,76,320,132,306,3000,11.3708,13.1417,447,2.2361,11.9068,943,3000,0,0,0,0,0,0,3.34087,3.84283,0,0,3.34087,3.84283,211,-160,1087775.2967999997,4611826.8390999995,P_orientalis
