Species,UTMCODE,Status,AREA_MN,ED,LPI,NP,Year,CA,RegSect
P_alchata,XM9050,Extinction,1412.5,6.69811320754717,33.60849056603774,4,2008,53.196012,Ebro valley
P_alchata,UM3040,Extinction,0,0,0,0,2008,0,Northern plateau
P_alchata,XM2040,Persistence,653.125,3.445427728613569,23.1858407079646,4,2008,24.441224,Ebro valley
P_alchata,XM5040,Persistence,538.3928571428571,4.60448642266824,68.89020070838254,14,2008,72.07272,Ebro valley
P_alchata,YM2040,Colonization,276.3888888888889,6.24263839811543,21.554770318021202,9,2008,23.63999,Ebro valley
P_alchata,YM3040,Extinction,188.54166666666666,6.238964096527369,13.360800470865215,12,2008,20.846658,Ebro valley
P_alchata,YM4040,Persistence,352.27272727272725,11.73476222371065,20.093770931011388,11,2008,37.276444,Ebro valley
P_alchata,XM2030,Extinction,310.5769230769231,9.762470308788599,28.028503562945367,13,2008,38.388884,Ebro valley
P_alchata,XM3030,Persistence,671.09375,9.881796690307329,49.527186761229316,8,2008,52.255936,Ebro valley
P_alchata,XM7030,Persistence,9375,2.074248674130819,88.39127872716558,1,2008,89.690344,Ebro valley
P_alchata,YM4030,Persistence,622.3214285714286,13.092317624273726,43.18915429309232,7,2008,42.188644,Ebro valley
P_alchata,BG7020,Persistence,63.28125,3.080513418903151,2.508751458576429,8,2008,4.5015915,Ebro valley
P_alchata,BG5020,Persistence,92.45689655172414,9.285714285714286,9.975369458128078,29,2008,24.595086,Ebro valley
P_alchata,XM3020,Persistence,3120.8333333333335,5.602836879432624,88.35697399527187,3,2008,89.977792,Ebro valley
P_alchata,XM4020,Extinction,8075,2.802850356294537,76.72209026128266,1,2008,77.906184,Ebro valley
P_alchata,YM2020,Persistence,767.7083333333334,6.69811320754717,42.74764150943396,6,2008,43.71766,Ebro valley
P_alchata,YM3020,Extinction,327.34375,7.236299351797289,18.444313494401886,8,2008,24.803296,Ebro valley
P_alchata,BG7010,Extinction,29.6875,2.863849765258216,1.115023474178404,12,2008,3.50925875,Ebro valley
P_alchata,BG6010,Persistence,772.5,6.459189665296535,28.185554903112152,5,2008,36.211572,Ebro valley
P_alchata,BG5010,Extinction,1459.375,5.911799761620977,76.5792610250298,6,2008,83.668264,Ebro valley
P_alchata,XM3010,Persistence,4784.375,3.748517200474496,90.74733096085409,2,2008,92.208768,Ebro valley
P_alchata,XM4010,Persistence,2539.5833333333335,7.466036621382162,50.029533372711164,3,2008,72.248584,Ebro valley
P_alchata,XM5010,Extinction,136.02941176470588,10.595870206489675,12.212389380530974,17,2008,21.615464,Ebro valley
P_alchata,XM9010,Extinction,10512.5,0.731132075471698,99.1745283018868,1,2008,100.382176,Ebro valley
P_alchata,YM0010,Extinction,10587.5,0.235432607416127,99.70570924072985,1,2008,100.81088,Ebro valley
P_alchata,YM3010,Extinction,4512.5,7.900943396226415,84.61084905660378,2,2008,86.19156,Ebro valley
P_alchata,BG6000,Extinction,5040.625,2.196261682242991,94.1588785046729,2,2008,96.023768,Ebro valley
P_alchata,BG5000,Persistence,8737.5,5.964912280701754,81.75438596491227,1,2008,82.9304,Ebro valley
P_alchata,XM2000,Colonization,440.625,13.427728613569322,47.37463126843658,12,2008,50.179204,Ebro valley
P_alchata,XM3000,Persistence,1086.4583333333333,10.986414648552865,60.18901358535145,6,2008,63.215648,Ebro valley
P_alchata,XM4000,Persistence,448.75,10.70123747790218,25.751325869180906,10,2008,41.637092,Ebro valley
P_alchata,XM5000,Persistence,703.125,15.321154979375368,65.05598114319388,10,2008,67.09916,Ebro valley
P_alchata,YM1000,Persistence,10250,1.693121693121693,96.41387419165197,1,2008,97.39508,Ebro valley
P_alchata,YM2000,Extinction,9206.25,3.743378457916422,86.69805768098881,1,2008,87.871448,Ebro valley
P_alchata,XL4090,Persistence,1875,9.428403064230995,49.734826163818504,3,2008,53.619816,Ebro valley
P_alchata,XL5090,Extinction,2226.5625,6.808009422850413,83.21554770318022,4,2008,85.38732,Ebro valley
P_alchata,XL8090,Persistence,5087.5,2.101534828807556,95.92680047225501,2,2008,97.175664,Ebro valley
P_alchata,XL9090,Persistence,8106.25,7.634854771784233,76.88203912270303,1,2008,78.024936,Ebro valley
P_alchata,YL1090,Persistence,1978.125,3.627797408716137,72.85041224970553,4,2008,75.529296,Ebro valley
P_alchata,UL0080,Colonization,239.453125,15.513126491646778,24.58233890214797,16,2008,36.81286,Northern plateau
P_alchata,UL2080,Colonization,76,11.77027827116637,4.97335701598579,25,2008,18.635972,Northern plateau
P_alchata,UL3080,Extinction,14.25,3.746295198577356,0.592768227622999,25,2008,3.45678975,Northern plateau
P_alchata,XL5080,Extinction,506.25,10.812720848056538,49.46996466431096,12,2008,57.719068,Ebro valley
P_alchata,XL8080,Persistence,10137.5,2.26015303119482,95.46792230723955,1,2008,96.960488,Ebro valley
P_alchata,XL9080,Persistence,10162.5,2.897526501766785,95.75971731448763,1,2008,97.166064,Ebro valley
P_alchata,YL0080,Colonization,1300,5.774896876841485,56.68827342368886,5,2008,61.175884,Ebro valley
P_alchata,YL1080,Persistence,3465.625,6.409495548961424,64.21364985163206,2,2008,66.208836,Ebro valley
P_alchata,YL2080,Persistence,2167.1875,5.54245283018868,81.48584905660378,4,2008,82.695736,Ebro valley
P_alchata,YL3080,Extinction,8875,7.736625514403292,83.48030570252793,1,2008,84.616208,Ebro valley
P_alchata,YL4080,Persistence,1193.75,8.371546149323928,77.71898883009995,7,2008,79.676368,Ebro valley
P_alchata,UL0070,Colonization,153.4090909090909,12.553699284009546,19.272076372315038,22,2008,32.64506,Northern plateau
P_alchata,XL7070,Extinction,242.08333333333334,9.145550972304067,22.628167354154392,15,2008,33.991988,Ebro valley
P_alchata,XL8070,Persistence,2043.75,9.040612124779281,76.33902295467922,4,2008,77.887712,Ebro valley
P_alchata,XL9070,Persistence,9700,3.176470588235294,91.29411764705883,1,2008,92.832424,Ebro valley
P_alchata,YL0070,Colonization,5006.25,3.602118893466745,94.11418481459683,2,2008,95.200928,Ebro valley
P_alchata,YL1070,Colonization,1204.4642857142858,8.540925266903914,76.27520759193357,7,2008,81.021368,Ebro valley
P_alchata,UL0060,Colonization,89.5,11.589008363201911,7.228195937873358,25,2008,21.916266,Northern plateau
P_alchata,XL6060,Extinction,18.75,0.190136660724896,0.17825311942959,1,2008,0.1875,Ebro valley
P_alchata,XL8060,Persistence,2910.4166666666665,6.643109540636043,81.15429917550058,3,2008,83.638296,Ebro valley
P_alchata,XL9060,Persistence,10237.5,2.354326074161271,96.40965273690406,1,2008,97.534736,Ebro valley
P_alchata,YL0060,Extinction,10218.75,0.849056603773585,96.40330188679245,1,2008,97.571648,Ebro valley
P_alchata,YL1060,Colonization,2335.4166666666665,9.417304296645085,65.56798116539142,3,2008,65.99132,Ebro valley
P_alchata,UL1050,Extinction,50.520833333333336,3.57957957957958,1.201201201201201,12,2008,5.85464,Northern plateau
P_alchata,UL2050,Extinction,0,0,0,0,2008,0,Northern plateau
P_alchata,UL3050,Extinction,15.104166666666666,1.945432977461447,0.355871886120996,12,2008,1.754706,Northern plateau
P_alchata,XL7050,Extinction,52.67857142857143,2.358490566037736,1.002358490566038,7,2008,3.37044125,Ebro valley
P_alchata,UL0040,Extinction,0,0,0,0,2008,0,Northern plateau
P_alchata,UL2040,Extinction,0,0,0,0,2008,0,Northern plateau
P_alchata,UL3040,Extinction,0,0,0,0,2008,0,Northern plateau
P_alchata,TL9030,Extinction,0,0,0,0,2008,0,Northern plateau
P_alchata,UL3030,Extinction,0,0,0,0,2008,0,Northern plateau
P_alchata,UL4020,Persistence,0,0,0,0,2008,0,Northern plateau
P_alchata,UL5020,Extinction,0,0,0,0,2008,0,Northern plateau
P_alchata,UK9040,Extinction,471.63461538461536,14.976303317535544,54.56161137440758,13,2008,58.867656,Southern plateau
P_alchata,VK4040,Colonization,1008.3333333333334,12.93144208037825,54.90543735224587,6,2008,58.157096,Southern plateau
P_alchata,VK8040,Extinction,1443.75,11.040189125295509,67.78959810874704,5,2008,69.252928,Southern plateau
P_alchata,WK0040,Colonization,757.6388888888889,14.396192742415229,63.7120761451517,9,2008,65.20202,Southern plateau
P_alchata,UK8030,Colonization,4853.125,5.896980461811723,91.88869153345175,2,2008,92.250976,Southern plateau
P_alchata,VK7030,Colonization,1017.8571428571429,10.02956830277942,42.10526315789473,7,2008,67.75968,Southern plateau
P_alchata,VK8030,Persistence,2743.75,11.64796219728293,77.436503248671,3,2008,78.493832,Southern plateau
P_alchata,VK2020,Colonization,874.21875,11.105826397146254,61.831153388822834,8,2008,67.521568,Southern plateau
P_alchata,WK2020,Colonization,40.798611111111114,9.143532191376256,2.953337271116362,36,2008,13.908641,Southern plateau
P_alchata,VK2010,Persistence,160.41666666666666,11.053254437869823,22.840236686390533,24,2008,36.150988,Southern plateau
P_alchata,VK4010,Persistence,2160.9375,12.174940898345154,81.38297872340425,4,2008,82.321872,Southern plateau
P_alchata,UK9000,Extinction,577.2727272727273,12.520710059171599,55.62130177514793,11,2008,60.406544,Southern plateau
P_alchata,VK3000,Colonization,550.6944444444445,11.771700356718192,44.530321046373366,9,2008,47.727512,Southern plateau
P_alchata,VK4000,Persistence,1119.642857142857,13.049645390070921,72.81323877068559,7,2008,74.093848,Southern plateau
P_alchata,VK6000,Persistence,4425,9.488703923900118,84.0665873959572,2,2008,84.644856,Southern plateau
P_alchata,VJ6090,Persistence,1457.2916666666667,7.543129089827484,81.1421772754313,6,2008,83.728712,Southern plateau
P_alchata,VJ7090,Persistence,390.625,17.173270254287402,48.78769958604376,14,2008,52.199232,Southern plateau
P_alchata,WJ0090,Persistence,430.5147058823529,9.474305965741287,65.7412876550502,17,2008,70.299968,Southern plateau
P_alchata,WJ4090,Colonization,34.703947368421055,8.825958702064897,3.59882005899705,38,2008,12.100721,Southern plateau
P_alchata,VJ4080,Persistence,1497.5,11.14133648728563,69.54464813719693,5,2008,71.520736,Southern plateau
P_alchata,VJ5080,Persistence,10106.25,3.571850975753992,95.62389118864577,1,2008,96.488056,Southern plateau
P_alchata,VJ6080,Persistence,1361.4583333333333,12.870813397129186,72.9066985645933,6,2008,78.594904,Southern plateau
P_alchata,VJ7080,Persistence,389.77272727272725,14.482758620689655,35.55291319857313,11,2008,40.78256,Southern plateau
P_alchata,VJ8080,Colonization,109.13461538461539,6.753864447086801,7.431629013079667,13,2008,13.316273,Southern plateau
P_alchata,VJ9080,Colonization,57.23684210526316,7.794381350866707,1.852958756724447,19,2008,10.373638,Southern plateau
P_alchata,WJ2080,Colonization,1375,9.655172413793103,77.11058263971462,6,2008,79.727368,Southern plateau
P_alchata,WJ5080,Persistence,59.455128205128204,14.90566037735849,2.653301886792453,39,2008,21.4807,Southern plateau
P_alchata,WJ6080,Colonization,66.51785714285714,13.499702911467617,5.525846702317291,42,2008,26.755798,Southern plateau
P_alchata,VJ4070,Persistence,366.31944444444446,14.33471318746304,56.83027794204612,18,2008,62.0752,Southern plateau
P_alchata,VJ6070,Persistence,2131.25,12.294887039239,80.85612366230677,4,2008,81.625448,Southern plateau
P_alchata,VJ7070,Persistence,1033.3333333333333,15.002953337271116,37.152982870643825,6,2008,58.905124,Southern plateau
P_alchata,VJ8070,Persistence,203.90625,15.310100413467218,10.86828115770821,16,2008,31.37994,Southern plateau
P_alchata,WJ1070,Colonization,300.34722222222223,18.831858407079647,30.914454277286136,18,2008,51.158216,Southern plateau
P_alchata,WJ2070,Colonization,2741.6666666666665,13.341246290801188,77.92284866468843,3,2008,78.503264,Southern plateau
P_alchata,WJ5070,Persistence,391.25,10.059453032104637,50.59453032104637,15,2008,56.243828,Southern plateau
P_alchata,VJ6060,Persistence,171.65178571428572,16.276026174895897,35.87150505651398,28,2008,45.918432,Southern plateau
P_alchata,VJ7060,Persistence,1964.0625,13.404255319148936,74.05437352245863,4,2008,74.839424,Southern plateau
P_alchata,VJ8060,Persistence,577.6041666666666,10.342384887839433,64.46280991735537,12,2008,67.018836,Southern plateau
P_alchata,WJ2060,Persistence,234.55882352941177,16.90844233055886,28.478002378121285,17,2008,38.173492,Southern plateau
P_alchata,WJ3060,Colonization,741.0714285714286,16.16519174041298,47.905604719764014,7,2008,49.259372,Southern plateau
P_alchata,VJ7050,Persistence,806.9444444444445,11.985731272294887,67.00356718192629,9,2008,69.491544,Southern plateau
P_alchata,VJ6040,Persistence,214.93055555555554,14.69678953626635,21.521997621878715,18,2008,36.879028,Southern plateau
P_alchata,VJ7040,Persistence,320,16.47197640117994,42.30088495575221,15,2008,45.649008,Southern plateau
P_alchata,VJ9040,Persistence,124.33035714285714,13.46793349168646,21.67458432304038,28,2008,32.505048,Southern plateau
P_alchata,WJ0040,Persistence,75,6.61547548730065,5.434140578854105,17,2008,12.228026,Southern plateau
P_alchata,WJ1040,Persistence,146.13095238095238,14.285714285714286,11.216056670602125,21,2008,29.079956,Southern plateau
P_alchata,VJ7030,Persistence,136.8951612903226,16.47754137115839,25.413711583924346,31,2008,40.221456,Southern plateau
P_alchata,VJ9030,Persistence,113.63636363636364,17.98099762470309,15.380047505938244,33,2008,34.877752,Southern plateau
P_alchata,WJ0030,Persistence,262.5,16.373301831069107,34.849379799173064,18,2008,44.765724,Southern plateau
P_alchata,VJ5020,Persistence,312.17105263157896,19.644970414201183,50.76923076923077,19,2008,56.765144,Southern plateau
P_alchata,VJ6020,Persistence,304.6875,20.692951015531662,39.66547192353644,16,2008,46.569036,Southern plateau
P_alchata,VJ7020,Persistence,1379.1666666666667,11.12960760998811,78.1807372175981,6,2008,79.335488,Southern plateau
P_alchata,XJ1020,Extinction,1435,10.660377358490566,66.98113207547169,5,2008,68.415136,Southern plateau
P_alchata,TJ7010,Persistence,9687.5,5.704057279236276,92.48210023866349,1,2008,92.48764,Extremadura
P_alchata,TJ8010,Extinction,668.1818181818181,8.486293206197855,66.20977353992849,11,2008,70.418008,Extremadura
P_alchata,TJ9010,Persistence,2159.375,7.513416815742398,80.38163387000597,4,2008,83.521008,Extremadura
P_alchata,VJ5010,Persistence,9025,8.794326241134751,85.34278959810875,1,2008,85.611416,Southern plateau
P_alchata,VJ6010,Persistence,2787.5,9.429928741092636,79.09738717339667,3,2008,79.919496,Southern plateau
P_alchata,VJ8010,Persistence,111.97916666666667,12.62782401902497,11.355529131985731,24,2008,25.27247,Southern plateau
P_alchata,VJ9010,Persistence,179.77941176470588,11.829988193624557,21.841794569067297,17,2008,29.432604,Southern plateau
P_alchata,WJ8010,Persistence,735,9.764150943396226,66.98113207547169,10,2008,70.937704,Southern plateau
P_alchata,XJ0010,Colonization,3014.5833333333335,6.729857819905213,85.60426540284361,3,2008,87.340552,Southern plateau
P_alchata,XJ2010,Persistence,126.30208333333333,10.536240424278137,10.076605774896876,24,2008,28.860268,Southern plateau
P_alchata,QD3000,Extinction,1400,12.625,69.125,5,2008,69.8002,Extremadura
P_alchata,UJ0000,Persistence,2234.375,8.146832445233866,83.83658969804618,4,2008,85.332784,Extremadura
P_alchata,VJ2000,Persistence,2800,10.874479476502081,69.95835812016657,3,2008,80.2594,Southern plateau
P_alchata,VJ5000,Persistence,8362.5,10.803093396787627,79.59547888161809,1,2008,80.29964,Southern plateau
P_alchata,XJ0000,Colonization,837.5,12.36061684460261,62.692763938315544,8,2008,65.102988,Southern plateau
P_alchata,TJ9000,Persistence,1466.6666666666667,4.322388059701493,81.3134328358209,6,2008,84.128992,Extremadura
P_alchata,VJ8000,Persistence,322.3958333333333,14.94061757719715,17.102137767220903,12,2008,37.538588,Southern plateau
P_alchata,QC4090,Extinction,293.38235294117646,13.25,36.8125,17,2008,49.615692,Extremadura
P_alchata,TH7090,Colonization,4931.25,3.215356928614277,94.48110377924415,2,2008,95.15436,Extremadura
P_alchata,TH8090,Persistence,10450,0.286225402504472,99.70184853905785,1,2008,99.804656,Extremadura
P_alchata,TH9090,Persistence,10425,0,100,1,2008,100.142832,Extremadura
P_alchata,UH0090,Persistence,10093.75,3.220035778175313,96.30292188431724,1,2008,96.552392,Extremadura
P_alchata,VH4090,Persistence,232.03125,11.15180153573538,23.74483165977555,16,2008,33.788264,Southern plateau
P_alchata,VH8090,Persistence,143.359375,11.285116557083084,10.460251046025103,16,2008,22.196614,Southern plateau
P_alchata,VH9090,Persistence,203.30882352941177,15.719381688466111,11.355529131985731,17,2008,33.459062,Southern plateau
P_alchata,WH0090,Persistence,38.06818181818182,2.302670623145401,1.602373887240356,11,2008,3.9432435,Southern plateau
P_alchata,XH1090,Colonization,158.07291666666666,13.160377358490566,23.879716981132077,24,2008,36.639788,Southern plateau
P_alchata,XH2090,Persistence,24.596774193548388,5.911799761620977,1.907032181168057,31,2008,7.154661,Southern plateau
P_alchata,QC3080,Extinction,234.19117647058823,11.425,36.125,17,2008,39.710756,Extremadura
P_alchata,QC4080,Extinction,2660.4166666666665,8.525,79.6875,3,2008,79.789936,Extremadura
P_alchata,TH6080,Extinction,8881.25,8.896839594514013,84.73464519976149,1,2008,84.5192,Extremadura
P_alchata,TH8080,Persistence,1287.5,7.876631079478055,72.18268090154211,6,2008,73.24244,Extremadura
P_alchata,UH9080,Persistence,622.5,16.227084565345947,29.213483146067414,10,2008,59.347784,Southern plateau
P_alchata,VH5080,Persistence,1066.9642857142858,15.552913198573128,68.84661117717003,7,2008,71.484736,Southern plateau
P_alchata,VH6080,Persistence,128.97727272727272,18.085106382978722,20.62647754137116,33,2008,40.176076,Southern plateau
P_alchata,VH7080,Persistence,154.42708333333334,17.237308146399055,14.22668240850059,24,2008,34.553412,Southern plateau
P_alchata,VH8080,Persistence,147.1153846153846,15.115864527629233,17.052881758764112,26,2008,36.93328,Southern plateau
P_alchata,VH9080,Persistence,173.6413043478261,14.10377358490566,23.40801886792453,23,2008,38.379684,Southern plateau
P_alchata,WH0080,Persistence,438.75,4.796219728292971,19.61015948021264,5,2008,21.514848,Southern plateau
P_alchata,WH1080,Extinction,6.25,0.094899169632266,0.059311981020166,1,2008,0.0625,Southern plateau
P_alchata,XH6080,Colonization,1046.25,14.224852071005918,47.69230769230769,5,2008,50.604416,Southern plateau
P_alchata,VH5070,Persistence,4231.25,12.026300059772863,80.87268380155409,2,2008,81.272,Southern plateau
P_alchata,VH6070,Persistence,1851.5625,12.850356294536818,69.83372921615202,4,2008,71.869504,Southern plateau
P_alchata,VH8070,Persistence,99.51923076923077,10.872162485065711,8.303464755077657,26,2008,24.035742,Southern plateau
P_alchata,VH9070,Persistence,142.63392857142858,12.247324613555291,31.747919143876334,28,2008,38.57706,Southern plateau
P_alchata,QC5060,Extinction,2720.8333333333335,9.725,81.3125,3,2008,80.850752,Extremadura
P_alchata,VH5060,Colonization,4296.875,9.269162210338681,80.74866310160428,2,2008,81.810328,Southern plateau
P_alchata,VH7060,Extinction,170.65217391304347,17.318369757826343,26.93443591258122,23,2008,37.234348,Southern plateau
P_alchata,VH9060,Persistence,57.75,6.331955109273479,9.096278795038392,25,2008,13.947711,Southern plateau
P_alchata,QC4050,Extinction,4665.625,4.2,93.25,2,2008,93.354224,Extremadura
P_alchata,QC5040,Extinction,9600,3.25,96,1,2008,96.107416,Extremadura
P_alchata,TH4040,Extinction,1686.25,9.95850622406639,79.19383521043272,5,2008,80.162208,Extremadura
P_alchata,XM1070,Persistence,611.71875,9.893742621015349,39.7874852420307,8,2009,46.770832,Ebro valley
P_alchata,XM2070,Persistence,4896.875,5.805309734513274,92.33038348082596,2,2009,93.491896,Ebro valley
P_alchata,WM8060,Colonization,56.25,1.84070796460177,2.300884955752212,8,2009,3.6303835,Ebro valley
P_alchata,WM9060,Persistence,286.71875,12.900177200236268,38.33431777909037,16,2009,44.244072,Ebro valley
P_alchata,XM2060,Persistence,9762.5,6.364172068355923,92.0447849145551,1,2009,93.180584,Ebro valley
P_alchata,XM2050,Extinction,1885.4166666666667,7.802003535651149,53.21154979375369,3,2009,54.214616,Ebro valley
P_alchata,XM3050,Extinction,777.34375,8.933411903358868,57.748968768414855,8,2009,59.09984,Ebro valley
P_alchata,XM8050,Extinction,1725,8.542772861356932,64.60176991150442,4,2009,65.460672,Ebro valley
P_alchata,XM9050,Extinction,1171.25,6.60377358490566,34.02122641509434,5,2009,55.114136,Ebro valley
P_alchata,UM3040,Extinction,0,0,0,0,2009,0,Northern plateau
P_alchata,XM2040,Persistence,657.8125,3.492625368731563,23.36283185840708,4,2009,24.628724,Ebro valley
P_alchata,XM5040,Persistence,477.34375,4.722550177095632,69.53955135773317,16,2009,72.908304,Ebro valley
P_alchata,YM2040,Colonization,238.54166666666666,6.831566548881036,23.910482921083627,12,2009,27.193566,Ebro valley
P_alchata,YM3040,Extinction,296.875,6.356680400235432,13.949381989405532,8,2009,21.973802,Ebro valley
P_alchata,YM4040,Persistence,2875,10.28801071667783,61.55391828533154,2,2009,55.276168,Ebro valley
P_alchata,XM2030,Extinction,438.0681818181818,10.332541567695962,39.78622327790974,11,2009,45.997368,Ebro valley
P_alchata,XM3030,Persistence,538.125,10.118203309692671,49.527186761229316,10,2009,52.380936,Ebro valley
P_alchata,XM7030,Persistence,9693.75,2.050677666470242,91.39658220388922,1,2009,92.782528,Ebro valley
P_alchata,YM4030,Persistence,932.5,12.601678502259523,46.54615881213686,5,2009,45.28952,Ebro valley
P_alchata,BG7020,Persistence,102.5,2.403733955659276,2.333722287047841,5,2009,4.4924795,Ebro valley
P_alchata,BG5020,Persistence,133.75,8.768472906403941,10.529556650246304,20,2009,24.698166,Ebro valley
P_alchata,XM3020,Persistence,4859.375,4.018912529550827,91.78486997635935,2,2009,93.281648,Ebro valley
P_alchata,XM4020,Extinction,8087.5,2.850356294536817,76.84085510688836,1,2009,78.031184,Ebro valley
P_alchata,YM2020,Persistence,928.75,6.886792452830188,43.160377358490564,5,2009,44.092588,Ebro valley
P_alchata,YM3020,Extinction,370.5357142857143,6.906305244549205,18.680023571007663,7,2009,24.553296,Ebro valley
P_alchata,BG7010,Extinction,30.078125,3.92018779342723,1.232394366197183,16,2009,4.656284,Ebro valley
P_alchata,BG6010,Persistence,976.5625,6.153846153846154,28.420434527304757,4,2009,36.639324,Ebro valley
P_alchata,BG5010,Extinction,1468.75,6.126340882002384,76.81764004767581,6,2009,84.226016,Ebro valley
P_alchata,XM3010,Persistence,3306.25,3.155397390272835,93.3570581257414,3,2009,95.152624,Ebro valley
P_alchata,XM4010,Persistence,1935.9375,7.702303603071471,51.033668044890725,4,2009,73.478696,Ebro valley
P_alchata,XM5010,Extinction,136.76470588235293,10.64306784660767,12.271386430678465,17,2009,21.740464,Ebro valley
P_alchata,XM9010,Extinction,10512.5,0.731132075471698,99.1745283018868,1,2009,100.382176,Ebro valley
P_alchata,YM0010,Extinction,10587.5,0.235432607416127,99.70570924072985,1,2009,100.81088,Ebro valley
P_alchata,YM3010,Extinction,4512.5,7.900943396226415,84.61084905660378,2,2009,86.19156,Ebro valley
P_alchata,BG6000,Extinction,3362.5,2.313084112149533,94.10046728971963,3,2009,96.122984,Ebro valley
P_alchata,BG5000,Persistence,8737.5,5.964912280701754,81.75438596491227,1,2009,82.9304,Ebro valley
P_alchata,XM2000,Colonization,847.65625,8.40117994100295,61.23893805309735,8,2009,64.668684,Ebro valley
P_alchata,XM3000,Persistence,986.6071428571429,10.490253987005316,62.78795038393385,7,2009,67.032492,Ebro valley
P_alchata,XM4000,Persistence,456.875,10.866234531526223,26.57631113730112,10,2009,42.406984,Ebro valley
P_alchata,XM5000,Persistence,1641.25,12.256923983500295,76.84148497348262,5,2009,78.512616,Ebro valley
P_alchata,YM1000,Persistence,10250,1.693121693121693,96.41387419165197,1,2009,97.39508,Ebro valley
P_alchata,YM2000,Extinction,4609.375,3.861094761624485,86.69805768098881,2,2009,87.951976,Ebro valley
P_alchata,XL4090,Persistence,1904.1666666666667,9.47554507955215,49.97053624042428,3,2009,54.494772,Ebro valley
P_alchata,XL5090,Extinction,4578.125,7.161366313309776,86.21908127208481,2,2009,87.527608,Ebro valley
P_alchata,XL8090,Persistence,5087.5,2.101534828807556,95.92680047225501,2,2009,97.175664,Ebro valley
P_alchata,XL9090,Persistence,8118.75,7.682276229994073,77.00059276822763,1,2009,78.149936,Ebro valley
P_alchata,YL1090,Persistence,1989.0625,3.604240282685512,73.08598351001177,4,2009,75.91492,Ebro valley
P_alchata,UL0080,Colonization,1448.75,11.957040572792362,67.89976133651552,5,2009,69.096936,Northern plateau
P_alchata,UL2080,Colonization,1537.5,10.515097690941385,71.28478389579634,5,2009,74.230528,Northern plateau
P_alchata,UL3080,Extinction,422.15909090909093,15.293420272673385,40.18968583283936,11,2009,43.741204,Northern plateau
P_alchata,XL5080,Extinction,594.3181818181819,11.095406360424029,54.475853945818606,11,2009,62.205304,Ebro valley
P_alchata,XL8080,Persistence,5078.125,2.330782813419658,95.58563861094763,2,2009,97.06148,Ebro valley
P_alchata,XL9080,Persistence,10162.5,2.897526501766785,95.75971731448763,1,2009,97.166064,Ebro valley
P_alchata,YL0080,Colonization,1313.75,5.845609899823217,56.8650559811432,5,2009,61.904248,Ebro valley
P_alchata,YL1080,Persistence,3500,6.385756676557864,64.80712166172107,2,2009,66.849804,Ebro valley
P_alchata,YL2080,Persistence,2167.1875,5.54245283018868,81.48584905660378,4,2009,82.695736,Ebro valley
P_alchata,YL3080,Extinction,8875,7.736625514403292,83.48030570252793,1,2009,84.616208,Ebro valley
P_alchata,YL4080,Persistence,1194.642857142857,8.324514991181658,77.77777777777779,7,2009,79.738872,Ebro valley
P_alchata,UL0070,Colonization,2814.5833333333335,9.737470167064439,80.4892601431981,3,2009,80.599336,Northern plateau
P_alchata,XL7070,Extinction,6631.25,3.959929286977018,62.52209781968179,1,2009,62.735952,Ebro valley
P_alchata,XL8070,Persistence,4143.75,8.805179517363154,77.69276044732194,2,2009,78.825416,Ebro valley
P_alchata,XL9070,Persistence,9700,3.176470588235294,91.29411764705883,1,2009,92.832424,Ebro valley
P_alchata,YL0070,Colonization,5006.25,3.602118893466745,94.11418481459683,2,2009,95.200928,Ebro valley
P_alchata,YL1070,Colonization,4278.125,8.754448398576512,81.13879003558719,2,2009,82.266416,Ebro valley
P_alchata,UL0060,Colonization,4537.5,7.765830346475508,86.61887694145759,2,2009,86.93656,Northern plateau
P_alchata,XL6060,Extinction,436.25,6.844919786096257,13.428401663695782,5,2009,21.252072,Ebro valley
P_alchata,XL8060,Persistence,3050,5.677267373380448,84.92343934040048,3,2009,87.716576,Ebro valley
P_alchata,XL9060,Persistence,10250,2.213066509711595,96.52736904061211,1,2009,97.659888,Ebro valley
P_alchata,YL0060,Extinction,10231.25,0.872641509433962,96.52122641509435,1,2009,97.64476,Ebro valley
P_alchata,YL1060,Colonization,2339.5833333333335,9.393761035903472,65.68569746909947,3,2009,66.105712,Ebro valley
P_alchata,UL1050,Extinction,553.4722222222222,12.82882882882883,30.810810810810814,9,2009,48.087936,Northern plateau
P_alchata,UL2050,Extinction,29.375,2.125373134328358,0.716417910447761,10,2009,2.5278075,Northern plateau
P_alchata,UL3050,Extinction,250.36764705882354,13.451957295373665,20.40332147093713,17,2009,41.261188,Northern plateau
P_alchata,XL7050,Extinction,305.1136363636364,8.349056603773585,27.122641509433965,11,2009,31.81685,Ebro valley
P_alchata,UL0040,Extinction,60.625,2.874109263657957,3.622327790973872,10,2009,5.62613,Northern plateau
P_alchata,UL2040,Extinction,38.75,1.066982809721399,0.889152341434499,5,2009,1.845354875,Northern plateau
P_alchata,UL3040,Extinction,62.5,8.786264061574897,6.986382474837181,24,2009,14.276161,Northern plateau
P_alchata,TL9030,Extinction,6.25,0.09478672985782,0.059241706161137,1,2009,0.0625,Northern plateau
P_alchata,UL3030,Extinction,99.03846153846153,4.357608052101836,10.420367081113085,13,2009,12.685885,Northern plateau
P_alchata,UL4020,Persistence,35.85526315789474,4.961240310077519,1.550387596899225,19,2009,6.385806,Northern plateau
