Species,UTMCODE,Status,AREA_MN,ED,LPI,NP,Year,CA,RegSect
P_orientalis,BG7010,Persistence,27.941176470588236,3.896713615023474,1.291079812206573,17,2005,4.680254,Ebro valley
P_orientalis,BG6010,Persistence,594.7916666666666,5.871990604815032,24.427480916030532,6,2005,33.433464,Ebro valley
P_orientalis,BG5010,Persistence,1405.2083333333333,5.196662693682956,73.95709177592373,6,2005,80.657272,Ebro valley
P_orientalis,TM6010,Extinction,134.375,6.793349168646081,11.935866983372922,18,2005,22.738402,Northern plateau
P_orientalis,WM5010,Colonization,1120.5357142857142,13.656231541642056,68.45835794447726,7,2005,74.722008,Iberian system
P_orientalis,WM6010,Extinction,1150.892857142857,12.900177200236268,75.66450088600118,7,2005,77.512392,Iberian system
P_orientalis,WM7010,Extinction,422.11538461538464,14.672179562906084,50.324867099822804,13,2005,52.01868,Iberian system
P_orientalis,WM8010,Persistence,40.51724137931034,8.194774346793348,1.543942992874109,29,2005,11.422939,Iberian system
P_orientalis,WM9010,Persistence,12.5,0.613931523022432,0.295159386068477,5,2005,0.59708725,Iberian system
P_orientalis,XM2010,Extinction,115,5.828908554572271,10.973451327433628,15,2005,15.918698,Ebro valley
P_orientalis,XM3010,Persistence,4831.25,3.3214709371293,91.51838671411625,2,2005,92.810328,Ebro valley
P_orientalis,XM4010,Persistence,3737.5,7.560543414057886,49.379799173065564,2,2005,70.899024,Ebro valley
P_orientalis,XM5010,Persistence,104.0625,10.4070796460177,10.79646017699115,20,2005,19.455128,Ebro valley
P_orientalis,YM0010,Persistence,10587.5,0.235432607416127,99.70570924072985,1,2005,100.81088,Ebro valley
P_orientalis,YM3010,Persistence,635.0961538461538,8.160377358490566,63.266509433962256,13,2005,78.892104,Ebro valley
P_orientalis,BG8000,Extinction,11.666666666666666,1.773628938156359,0.408401400233372,15,2005,1.540971,Ebro valley
P_orientalis,BG6000,Colonization,3295.8333333333335,2.429906542056075,92.28971962616822,3,2005,94.391424,Ebro valley
P_orientalis,BG5000,Persistence,2743.75,5.754385964912281,71.6374269005848,3,2005,78.0024,Ebro valley
P_orientalis,VM2000,Persistence,2023.4375,8.715216104203671,76.3765541740675,4,2005,78.111904,Iberian system
P_orientalis,VM3000,Persistence,4262.5,7.957117331745087,45.741512805241214,2,2005,81.81824,Iberian system
P_orientalis,VM4000,Persistence,767.3611111111111,11.455621301775148,54.97041420118344,9,2005,66.321668,Iberian system
P_orientalis,WM5000,Persistence,1643.75,8.28978622327791,70.60570071258907,5,2005,79.035136,Iberian system
P_orientalis,WM7000,Persistence,633.59375,9.637120761451516,38.37001784651993,8,2005,48.198912,Iberian system
P_orientalis,WM8000,Extinction,32.291666666666664,5.873297809354647,3.256364712847839,24,2005,7.544295,Iberian system
P_orientalis,XM2000,Persistence,245,8.306784660766962,16.57817109144543,15,2005,34.728364,Ebro valley
P_orientalis,XM3000,Persistence,1017.7083333333334,10.30124040165387,53.45540460720615,6,2005,59.103152,Ebro valley
P_orientalis,XM4000,Extinction,376.1363636363636,9.310548025928108,24.572775486152032,11,2005,38.162204,Ebro valley
P_orientalis,XM5000,Extinction,950,12.893341190335887,68.12021213906895,8,2005,72.89688,Ebro valley
P_orientalis,YM0000,Extinction,2128.125,4.664310954063605,79.74087161366313,4,2005,81.332176,Ebro valley
P_orientalis,YM1000,Extinction,10287.5,1.787184009406232,96.766607877719,1,2005,97.77008,Ebro valley
P_orientalis,QF4090,Extinction,9.375,0.175,0.125,2,2005,0.095823125,Northern plateau
P_orientalis,TL8090,Extinction,308.59375,8.907462686567165,18.208955223880597,8,2005,23.76738,Northern plateau
P_orientalis,VL2090,Colonization,1665,9.609467455621301,77.45562130177515,5,2005,79.463264,Iberian system
P_orientalis,VL3090,Colonization,753.75,7.123287671232877,33.59142346634902,5,2005,35.20684,Iberian system
P_orientalis,VL9090,Extinction,616.6666666666666,11.48936170212766,39.2434988179669,9,2005,52.628056,Iberian system
P_orientalis,WL8090,Persistence,149.4047619047619,9.112426035502958,25.79881656804734,21,2005,30.108546,Iberian system
P_orientalis,XL4090,Persistence,880.2083333333334,8.744843842074248,48.143783146729525,6,2005,50.365236,Ebro valley
P_orientalis,XL5090,Extinction,4337.5,6.383981154299176,81.15429917550058,2,2005,83.015096,Ebro valley
P_orientalis,XL8090,Persistence,4943.75,2.314049586776859,93.32939787485242,2,2005,94.71248,Ebro valley
P_orientalis,XL9090,Extinction,2620.8333333333335,7.919383521043272,45.28749259039716,3,2005,75.519096,Ebro valley
P_orientalis,YL4090,Extinction,693.75,7.6235294117647054,53.764705882352935,10,2005,65.938748,Ebro valley
P_orientalis,UL0080,Extinction,1346.25,14.797136038186158,62.23150357995226,5,2005,64.48564,Northern plateau
P_orientalis,UL2080,Extinction,1281.25,11.77027827116637,71.4624037892244,6,2005,73.964112,Northern plateau
P_orientalis,UL3080,Extinction,245.48611111111111,16.312981624184943,29.342027267338473,18,2005,41.758644,Northern plateau
P_orientalis,VL5080,Colonization,1646.25,12.733727810650887,76.98224852071006,5,2005,78.965776,Iberian system
P_orientalis,VL9080,Extinction,269.19642857142856,9.787234042553191,23.404255319148938,14,2005,36.104808,Iberian system
P_orientalis,WL1080,Persistence,1859.375,9.28529238038984,69.93502658003544,4,2005,71.006752,Iberian system
P_orientalis,WL6080,Extinction,951.5625,8.094395280235988,70.67846607669617,8,2005,72.969352,Iberian system
P_orientalis,WL8080,Persistence,285,12.474896633195511,23.862965150620198,15,2005,40.781136,Iberian system
P_orientalis,XL0080,Persistence,536.25,13.553719008264462,44.214876033057855,10,2005,51.560864,Ebro valley
P_orientalis,XL5080,Persistence,835.15625,11.566548881036514,57.36160188457008,8,2005,63.473492,Ebro valley
P_orientalis,XL8080,Persistence,10068.75,2.189523248969982,94.8204826368452,1,2005,96.3318,Ebro valley
P_orientalis,XL9080,Persistence,10143.75,3.03886925795053,95.58303886925795,1,2005,97.072792,Ebro valley
P_orientalis,YL0080,Extinction,1088.5416666666667,5.680612846199175,56.216853270477316,6,2005,61.54288,Ebro valley
P_orientalis,YL1080,Colonization,2308.3333333333335,6.385756676557864,47.47774480712167,3,2005,66.173508,Ebro valley
P_orientalis,YL2080,Extinction,2096.875,5.471698113207547,78.89150943396226,4,2005,80.339536,Ebro valley
P_orientalis,YL3080,Colonization,821.875,6.960611405055849,74.30922986478542,10,2005,78.876272,Ebro valley
P_orientalis,QF4070,Persistence,63.98809523809524,8.35,6.5625,21,2005,13.673915,Northern plateau
P_orientalis,UL0070,Extinction,2631.25,11.36038186157518,65.2744630071599,3,2005,75.530456,Northern plateau
P_orientalis,UL1070,Extinction,1357.5,17.93594306049822,64.05693950177937,5,2005,64.703348,Northern plateau
P_orientalis,UL2070,Colonization,1041.0714285714287,17.511848341232227,68.06872037914692,7,2005,69.403104,Northern plateau
P_orientalis,VL7070,Extinction,69.375,3.933253873659118,3.277711561382599,10,2005,6.3240075,Iberian system
P_orientalis,VL9070,Persistence,41.875,2.806183115338882,1.486325802615933,10,2005,3.9429195,Iberian system
P_orientalis,WL0070,Persistence,151.171875,8.662721893491124,13.609467455621301,16,2005,23.116238,Iberian system
P_orientalis,WL1070,Extinction,2056.25,13.49112426035503,58.22485207100592,3,2005,59.469308,Iberian system
P_orientalis,WL6070,Persistence,3329.1666666666665,3.496751329001772,93.38452451269936,3,2005,95.87672,Iberian system
P_orientalis,WL8070,Persistence,852.34375,9.11452184179457,25.6788665879575,8,2005,65.436536,Iberian system
P_orientalis,XL2070,Extinction,28.024193548387096,6.591848789131719,2.480803307737744,31,2005,8.08524,Ebro valley
P_orientalis,XL5070,Extinction,270,10.318772136953955,35.47815820543093,15,2005,39.283216,Ebro valley
P_orientalis,XL7070,Persistence,1165.625,6.788450206246317,59.92928697701827,6,2005,66.522184,Ebro valley
P_orientalis,XL8070,Persistence,1918.75,8.122424955856387,71.39493819894055,4,2005,72.86484,Ebro valley
P_orientalis,XL9070,Persistence,9581.25,3.294117647058823,90.17647058823529,1,2005,91.73104,Ebro valley
P_orientalis,YL0070,Persistence,5000,3.602118893466745,94.05532666274279,2,2005,95.075928,Ebro valley
P_orientalis,YL1070,Persistence,1373.9583333333333,8.161328588374852,74.1399762752076,6,2005,79.170888,Ebro valley
P_orientalis,UL0060,Colonization,4471.875,9.03225806451613,85.42413381123059,2,2005,85.759,Northern plateau
P_orientalis,UL1060,Extinction,3856.25,14.551971326164875,73.65591397849462,2,2005,73.955352,Northern plateau
P_orientalis,UL2060,Persistence,144.12878787878788,22.51639833035182,38.28264758497317,33,2005,45.169052,Northern plateau
P_orientalis,UL3060,Extinction,434.5833333333333,16.386404293381037,58.97435897435898,15,2005,63.057612,Northern plateau
P_orientalis,UL4060,Persistence,1887.5,15.292712066905615,71.44563918757467,4,2005,72.501784,Northern plateau
P_orientalis,WL0060,Persistence,145.22058823529412,10.644589000591367,13.187463039621525,17,2005,24.014928,Iberian system
P_orientalis,WL2060,Extinction,262.5,13.261520047875523,25.19449431478157,15,2005,37.8911,Iberian system
P_orientalis,WL7060,Extinction,9056.25,6.315789473684211,85.6889414547605,1,2005,87.244056,Iberian system
P_orientalis,XL7060,Extinction,1831.25,4.90566037735849,73.29009433962264,5,2005,87.249064,Ebro valley
P_orientalis,XL8060,Persistence,3102.0833333333335,5.842167255594817,86.27797408716137,3,2005,89.12208,Ebro valley
P_orientalis,YL0060,Persistence,10225,0.919811320754717,96.4622641509434,1,2005,97.582256,Ebro valley
P_orientalis,YL1060,Persistence,1113.5416666666667,8.687463213655091,41.494997057092405,6,2005,62.921204,Ebro valley
P_orientalis,YL2060,Extinction,3135.4166666666665,6.148409893992933,88.39811542991754,3,2005,90.006152,Ebro valley
P_orientalis,YL4060,Extinction,395.3125,7.377725397760754,56.040070713022985,16,2005,60.292668,Ebro valley
P_orientalis,TL6050,Extinction,35.32608695652174,5.734767025089606,2.568697729988052,23,2005,7.6087905,Northern plateau
P_orientalis,TL8050,Extinction,1643.75,11.438805970149254,76.65671641791046,5,2005,78.586704,Northern plateau
P_orientalis,UL1050,Extinction,2020.3125,14.366366366366366,77.47747747747748,4,2005,77.809952,Northern plateau
P_orientalis,UL2050,Extinction,818.0555555555555,15.235820895522387,68.95522388059702,9,2005,70.57176,Northern plateau
P_orientalis,UL3050,Persistence,2675,13.95017793594306,76.0379596678529,3,2005,76.683992,Northern plateau
P_orientalis,VL2050,Extinction,63.23529411764706,4.636309875813128,6.623299822590184,17,2005,9.666438,Northern plateau
P_orientalis,XL6050,Extinction,698.125,12.877358490566039,57.488207547169814,10,2005,67.001916,Ebro valley
P_orientalis,XL7050,Extinction,4668.75,6.816037735849057,88.03066037735849,2,2005,88.749992,Ebro valley
P_orientalis,XL8050,Persistence,861.71875,10.81209247184351,64.19679905157084,8,2005,65.93478,Ebro valley
P_orientalis,XL9050,Extinction,670.8333333333334,3.893805309734513,30.973451327433626,6,2005,37.9292,Ebro valley
P_orientalis,YL0050,Persistence,1355,6.037735849056604,63.32547169811321,5,2005,65.315992,Ebro valley
P_orientalis,YL1050,Extinction,1179.1666666666667,9.793996468510889,59.27015891701001,6,2005,67.168976,Ebro valley
P_orientalis,YL2050,Extinction,9993.75,2.304526748971194,94.00352733686067,1,2005,95.614032,Ebro valley
P_orientalis,TL8040,Persistence,8250,8.501492537313434,78.80597014925374,1,2005,79.6154,Northern plateau
P_orientalis,TL9040,Extinction,2195.8333333333335,10.771055753262159,61.269276393831554,3,2005,62.862972,Northern plateau
P_orientalis,UL0040,Colonization,4428.125,10.166270783847981,84.08551068883611,2,2005,84.397792,Northern plateau
P_orientalis,UL1040,Extinction,2862.5,9.636255217650566,81.81276088252832,3,2005,81.622104,Northern plateau
P_orientalis,UL2040,Persistence,9918.75,4.694724362774156,94.07231772377,1,2005,94.237008,Northern plateau
P_orientalis,UL3040,Persistence,3066.6666666666665,8.786264061574897,86.97454114860864,3,2005,87.502984,Northern plateau
P_orientalis,VL0040,Extinction,1865.625,11.959739490822972,69.86382474837181,4,2005,71.041688,Northern plateau
P_orientalis,VL1040,Extinction,78.93518518518519,11.31360946745562,4.85207100591716,27,2005,20.322618,Northern plateau
P_orientalis,XL1040,Persistence,2335.4166666666665,8.812351543942993,64.7268408551069,3,2005,68.258568,Iberian system
P_orientalis,XL8040,Persistence,2743.75,5.4449027695934,77.4896876841485,3,2005,79.018784,Ebro valley
P_orientalis,YL3040,Extinction,518.2291666666666,11.771630370806356,54.85579752795762,12,2005,59.583596,Ebro valley
P_orientalis,TL7030,Extinction,194.6875,12.735961768219832,29.39068100358423,20,2005,37.673516,Northern plateau
P_orientalis,UL0030,Persistence,2756.25,11.973918197984588,77.53408417308833,3,2005,78.939024,Northern plateau
P_orientalis,UL1030,Colonization,9712.5,6.29695885509839,92.66547406082289,1,2005,93.042648,Northern plateau
P_orientalis,UL2030,Extinction,9906.25,4.673784104389086,94.00948991696323,1,2005,94.29376,Northern plateau
P_orientalis,UL3030,Colonization,3102.0833333333335,7.815275310834814,87.80343398460627,3,2005,88.536736,Northern plateau
P_orientalis,UL8030,Persistence,706.875,9.511323003575685,62.09773539928486,10,2005,67.319336,Northern plateau
P_orientalis,VL0030,Persistence,329.6875,15.384615384615385,29.695885509838998,16,2005,50.549024,Northern plateau
P_orientalis,XL0030,Persistence,3962.5,11.821958456973293,74.95548961424332,2,2005,76.766928,Iberian system
P_orientalis,XL1030,Persistence,734.7222222222222,10.71386430678466,61.474926253687315,9,2005,62.76582,Iberian system
P_orientalis,TL7020,Extinction,181.9078947368421,12.059701492537313,28.000000000000004,19,2005,32.922034,Northern plateau
P_orientalis,UL1020,Persistence,2301.5625,6.017910447761194,87.16417910447761,4,2005,88.558288,Northern plateau
P_orientalis,UL5020,Colonization,1112.5,9.43577430972389,59.84393757503001,7,2005,75.065248,Northern plateau
P_orientalis,XL1020,Persistence,3703.125,8.509133765468475,69.65232763700648,2,2005,71.809816,Iberian system
P_orientalis,XL2020,Persistence,1339.5833333333333,8.598351001177857,74.73498233215548,6,2005,76.94844,Iberian system
P_orientalis,XL3020,Persistence,1066.0714285714287,8.807556080283353,69.2443919716647,7,2005,71.53276,Iberian system
P_orientalis,XL3010,Persistence,4434.375,4.858490566037736,77.83018867924528,2,2005,84.277392,Iberian system
P_orientalis,XL5010,Persistence,347.22222222222223,8.739693757361602,22.732626619552416,9,2005,30.015934,Iberian system
P_orientalis,QF0000,Extinction,14.84375,1.1,0.3125,8,2005,1.08095075,Northern plateau
P_orientalis,QF2000,Extinction,17.5,0.85,0.5,5,2005,0.875,Northern plateau
P_orientalis,VL5000,Persistence,2076.5625,10.54997043169722,78.23772915434654,4,2005,78.95328,Southern plateau
P_orientalis,XL3000,Persistence,540.1041666666666,11.245551601423488,55.16014234875445,12,2005,62.315164,Iberian system
P_orientalis,XL6000,Persistence,9787.5,3.2037691401649,92.226148409894,1,2005,93.608648,Iberian system
P_orientalis,XL7000,Persistence,469.7916666666667,12.701421800947868,48.459715639810426,12,2005,54.16878,Iberian system
P_orientalis,VK5090,Persistence,367.6470588235294,11.826293872694825,54.96728138013087,17,2005,59.775596,Southern plateau
P_orientalis,XK2090,Extinction,101.47058823529412,8.574821852731592,11.460807600950119,17,2005,16.751394,Iberian system
P_orientalis,XK4090,Persistence,1487.5,5.25633470830878,55.68650559811432,5,2005,70.378576,Iberian system
P_orientalis,XK5090,Extinction,708.3333333333334,8.249852681202121,55.74543311726576,9,2005,60.180884,Iberian system
P_orientalis,XK6090,Persistence,1531.25,6.647024160282852,82.20388921626399,6,2005,88.050248,Iberian system
P_orientalis,VK5080,Extinction,434.13461538461536,13.81431105854524,44.175044352454165,13,2005,53.516724,Southern plateau
P_orientalis,XK5080,Persistence,1356.25,7.042086544161233,76.64493183165384,6,2005,78.110488,Iberian system
P_orientalis,VK9050,Extinction,451.953125,13.15101070154578,65.81450653983353,16,2005,68.918128,Southern plateau
P_orientalis,WK0050,Extinction,648.6111111111111,13.947368421052632,40.430622009569376,9,2005,55.961608,Southern plateau
P_orientalis,VK8040,Extinction,701.3888888888889,13.380614657210401,52.36406619385343,9,2005,60.276476,Southern plateau
P_orientalis,WK0040,Persistence,1059.8214285714287,10.731707317073171,70.07733491969066,7,2005,71.112592,Southern plateau
P_orientalis,VK7030,Extinction,713.8888888888889,11.07037256061502,36.42814902424601,9,2005,60.9897,Southern plateau
P_orientalis,VK8030,Extinction,2004.6875,12.21500295333727,75.19196692262257,4,2005,76.295312,Southern plateau
P_orientalis,UK2020,Colonization,133.984375,5.900473933649289,12.9739336492891,16,2005,19.284364,Southern plateau
P_orientalis,WK2020,Persistence,4300,11.64796219728293,81.21677495569995,2,2005,81.8154,Southern plateau
P_orientalis,WK9020,Extinction,257.5,5.966981132075472,22.58254716981132,10,2005,24.74019,Southern plateau
P_orientalis,VK2010,Colonization,193.75,12.591715976331361,22.899408284023668,21,2005,38.612744,Southern plateau
P_orientalis,VK4010,Colonization,2120.3125,13.049645390070921,76.06382978723404,4,2005,80.878448,Southern plateau
P_orientalis,WK3010,Extinction,1206.25,13.492822966507177,68.48086124401914,6,2005,69.716712,Southern plateau
P_orientalis,WK8010,Extinction,365,6.717737183264584,14.614024749558045,5,2005,17.493244,Southern plateau
P_orientalis,VK4000,Persistence,1575,13.853427895981087,73.64066193853428,5,2005,74.543472,Southern plateau
P_orientalis,VK6000,Extinction,2850,10.98692033293698,81.15338882282997,3,2005,81.736496,Southern plateau
P_orientalis,WK2000,Extinction,2254.6875,8.250591016548464,85.1063829787234,4,2005,85.9674,Southern plateau
P_orientalis,WK3000,Extinction,4606.25,8.56973293768546,87.35905044510386,2,2005,87.979472,Southern plateau
P_orientalis,VJ6090,Extinction,1257.142857142857,7.709696609161213,81.6775728732897,7,2005,84.28948,Southern plateau
P_orientalis,WJ0090,Extinction,510.4166666666667,9.78145304193739,68.51742468989958,15,2005,73.5702,Southern plateau
P_orientalis,WJ4090,Extinction,598.2954545454545,16.94395280235988,60.53097345132743,11,2005,62.547516,Southern plateau
P_orientalis,VJ4080,Persistence,1247.9166666666667,11.496156120638675,67.41573033707866,6,2005,71.499376,Southern plateau
P_orientalis,VJ5080,Persistence,10106.25,3.548196333530455,95.62389118864577,1,2005,96.50276,Southern plateau
P_orientalis,WJ5080,Extinction,1066.9642857142858,13.39622641509434,65.38915094339622,7,2005,70.560128,Southern plateau
P_orientalis,WJ6080,Extinction,295.8333333333333,15.828877005347593,55.139631610219844,21,2005,59.583764,Southern plateau
P_orientalis,WJ2070,Extinction,2117.1875,12.059347181008903,79.16913946587538,4,2005,80.923896,Southern plateau
P_orientalis,WJ4070,Persistence,2292.1875,7.629233511586452,86.98752228163993,4,2005,88.213408,Southern plateau
P_orientalis,WJ5070,Persistence,4453.125,6.516052318668252,84.66111771700356,2,2005,85.130752,Southern plateau
P_orientalis,WJ2060,Extinction,309.82142857142856,18.335315101070154,30.677764565992867,14,2005,41.417528,Southern plateau
P_orientalis,WJ3060,Extinction,519.8863636363636,19.775811209439528,51.91740412979351,11,2005,54.681444,Southern plateau
P_orientalis,VJ7040,Extinction,252.43055555555554,17.179941002949853,36.51917404129794,18,2005,43.164824,Southern plateau
P_orientalis,PD8020,Colonization,191.96428571428572,12.5,25.75,21,2005,40.782332,Extremadura
P_orientalis,XJ1020,Colonization,1276.0416666666667,9.599056603773585,71.40330188679245,6,2005,72.92708,Southern plateau
P_orientalis,TJ7010,Extinction,1506.25,11.16945107398568,68.7947494033413,5,2005,71.936496,Extremadura
P_orientalis,TJ8010,Extinction,263.0681818181818,13.206197854588796,50.53635280095352,22,2005,55.675768,Extremadura
P_orientalis,TJ9010,Persistence,683.125,13.285629099582588,58.437686344663085,10,2005,66.060748,Extremadura
P_orientalis,WJ8010,Extinction,823.6111111111111,9.64622641509434,67.39386792452831,9,2005,71.546848,Southern plateau
P_orientalis,XJ2010,Extinction,4821.875,5.586328815556865,90.86623453152623,2,2005,92.635032,Southern plateau
P_orientalis,QD3000,Persistence,268.42105263157896,13.15,39.8125,19,2005,51.437492,Extremadura
P_orientalis,UJ0000,Colonization,1391.6666666666667,9.970396684428657,78.15275310834814,6,2005,79.727656,Extremadura
P_orientalis,XJ1000,Extinction,3940.625,10.306603773584905,73.17216981132076,2,2005,74.560544,Southern plateau
P_orientalis,TJ6000,Extinction,310.15625,14.534606205250597,34.90453460620525,16,2005,47.567884,Extremadura
P_orientalis,TJ9000,Persistence,989.84375,9.074626865671641,72.77611940298507,8,2005,75.81724,Extremadura
P_orientalis,PC7090,Extinction,226.83823529411765,12.55,17.25,17,2005,38.69894,Extremadura
P_orientalis,PC8090,Extinction,1083.75,16.475,45.6875,5,2005,54.241768,Extremadura
P_orientalis,PC9090,Persistence,246.52777777777777,13.9,22.9375,18,2005,43.796724,Extremadura
P_orientalis,QC2090,Extinction,44.44444444444444,3.3,1.6875,9,2005,4.111787,Extremadura
P_orientalis,QC4090,Persistence,63.69047619047619,7.15,6.625,21,2005,13.355618,Extremadura
P_orientalis,TH7090,Persistence,631.875,13.22135572885423,52.78944211157769,10,2005,60.591408,Extremadura
P_orientalis,TH8090,Colonization,10131.25,2.83840190816935,96.66070363744782,1,2005,96.805648,Extremadura
P_orientalis,TH9090,Colonization,9787.5,5.251798561151079,93.88489208633094,1,2005,94.014248,Extremadura
P_orientalis,UH0090,Colonization,2226.5625,7.847346451997614,84.79427549194992,4,2005,86.162008,Extremadura
P_orientalis,VH4090,Extinction,115.21739130434783,12.19137625516834,10.750147666863556,23,2005,24.119838,Southern plateau
P_orientalis,VH9090,Extinction,874.1071428571429,20.879904875148632,53.44827586206896,7,2005,58.256712,Southern plateau
P_orientalis,XH1090,Persistence,4325,10.683962264150944,81.54481132075472,2,2005,82.203048,Southern plateau
P_orientalis,XH2090,Persistence,4334.375,9.225268176400476,82.59833134684148,2,2005,83.878688,Southern plateau
P_orientalis,XH3090,Colonization,2564.5833333333335,12.274881516587678,72.80805687203792,3,2005,73.953752,Southern plateau
P_orientalis,PC6080,Extinction,1445,13.275,70.5,5,2005,72.045696,Extremadura
P_orientalis,PC7080,Persistence,297.05882352941177,13.975,45.4375,17,2005,50.984476,Extremadura
P_orientalis,QC1080,Persistence,84.94318181818181,11.1,5.8125,22,2005,18.94901,Extremadura
